"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099633","protein localization to postsynaptic specialization membrane","9/998","31/28943",6.76111417477256e-07,2.01356860078571e-05,1.44343447808665e-05,"Kalrn/Camk2a/Dlg2/Nptx2/Prkcz/Tnik/Rapgef4/Gpc6/Magi2",9
"GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","9/998","31/28943",6.76111417477256e-07,2.01356860078571e-05,1.44343447808665e-05,"Kalrn/Camk2a/Dlg2/Nptx2/Prkcz/Tnik/Rapgef4/Gpc6/Magi2",9
"GO:1903859","regulation of dendrite extension","9/998","31/28943",6.76111417477256e-07,2.01356860078571e-05,1.44343447808665e-05,"Unc13a/Rnf157/Prkn/Syt1/Smurf1/Syt17/Cpne9/Nedd4l/Cpne6",9
"GO:1903828","negative regulation of protein localization","24/998","221/28943",7.79529299387298e-07,2.30829761681427e-05,1.65471211881971e-05,"Apoe/Hmgcr/Pde8b/Astn2/Madd/Prkn/Dmtn/Mapt/Cabp1/Numb/Ctnna1/Srcin1/Midn/Ogt/Ndfip2/Nedd4l/Dclk1/Frmd4a/Anxa5/Snx3/Cyp51/Ptpn11/Abcc8/Map1a",24
"GO:0099172","presynapse organization","12/998","60/28943",8.04561893448406e-07,2.35729631566111e-05,1.6898370265429e-05,"Lrfn5/Bsn/Cntn5/Arhgef7/Clstn3/Nlgn1/Farp1/Slitrk5/Ntng2/Ptprs/Mdga2/Gpc6",12
"GO:1902903","regulation of supramolecular fiber organization","34/998","389/28943",8.07363723047654e-07,2.35729631566111e-05,1.6898370265429e-05,"Nav3/Slit2/Apoe/Cx3cl1/Sptan1/Synpo/Stmn1/Prkn/Tmsb4x/Dmtn/Mapt/Prkce/Dbn1/Arhgef7/Pde4dip/Sptbn1/Map1b/Actg1/Rps3/Mef2c/Ldlr/Tmeff2/Fmn1/Clip1/Arhgap6/Stmn2/Fermt2/Tmod1/Arhgef2/Ppp1r9a/Ppm1e/Pfdn5/Camsap1/Map1a",34
"GO:0032271","regulation of protein polymerization","23/998","206/28943",8.09723551114776e-07,2.35729631566111e-05,1.6898370265429e-05,"Nav3/Slit2/Sptan1/Stmn1/Tmsb4x/Dmtn/Mapt/Prkce/Dbn1/Arhgef7/Pde4dip/Sptbn1/Map1b/Rps3/Fmn1/Clip1/Vdac2/Hsp90aa1/Stmn2/Tmod1/Ppp1r9a/Camsap1/Ttbk1",23
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","13/998","71/28943",8.20679601289664e-07,2.37584452172237e-05,1.70313338015362e-05,"Bdnf/Cox4i1/Ndufs7/Chchd2/Ndufb9/Ccnb1/Uqcrfs1/Cox5b/Ndufa8/Ndufa7/Ndufc2/Uqcrb/Uqcr11",13
"GO:0001508","action potential","19/998","148/28943",8.79056995936571e-07,2.53070741830184e-05,1.81414744950886e-05,"Kcnma1/Gria1/Ryr2/Scn1a/Ank2/Dmd/Cacnb2/Fgf12/Kcnd2/Scn8a/Grik2/Ntrk2/Kcnmb4/Kcnh7/Ptpn3/Trpm4/Cntnap2/Rapgef4/Cacna1i",19
"GO:0035264","multicellular organism growth","24/998","224/28943",9.94694315571884e-07,2.84779333883619e-05,2.04145172413677e-05,"Meg3/Slc25a25/Stk40/Ext1/Atp8a2/H3f3b/Plec/Rai1/Lncpint/Adrb1/Mbd5/Arid5b/Adarb1/Etnk2/Sptbn4/Sptbn2/Slc12a2/Cntnap2/Abl2/Tnks2/Sik3/Slc12a5/Ptpn11/Kdm6a",24
