"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"83","C79798",8.87650160286278e-41,0.755513005178599,0.16,0.023,3.09496981387017e-36,0.755513005178599,1.95795600481816e-30,-0.623475054810008,0.039,0.16,6.8268052019995e-26,-0.623475054810008,"sig","#E7B800"
"84","Cabp1",4.31797004181795e-09,-0.229524260006038,0.21,0.288,0.000150554661448067,-0.229524260006038,9.39335208438821e-10,0.193257740571498,0.295,0.21,3.27518007126364e-05,0.193257740571498,"sig","#E7B800"
"85","Cacna1a",2.34387675181421e-36,-0.434289968436444,0.731,0.882,8.1723950705506e-32,-0.434289968436444,1.08801002272433e-12,0.24076265539343,0.847,0.731,3.79356454623292e-08,0.24076265539343,"sig","#E7B800"
"86","Cacna1b",3.4905678492157e-08,-0.189673988879262,0.518,0.601,0.00121705629198604,-0.189673988879262,2.64257906063247e-14,0.247212191462053,0.655,0.518,9.21388041070724e-10,0.247212191462053,"sig","#E7B800"
"87","Cacna1c",8.46940543120586e-24,0.808230655046413,0.826,0.793,2.95302759169855e-19,0.808230655046413,3.80595737223455e-24,-0.801380871605097,0.817,0.826,1.32702315697702e-19,-0.801380871605097,"sig","#E7B800"
"88","Cacna1d",3.00289119105385e-08,0.278671963769898,0.814,0.806,0.00104701807158474,0.278671963769898,0.389811509285003,-0.119063214010314,0.838,0.814,1,-0.119063214010314,"non-sig","#00AFBB"
"89","Cacna1e",4.24475364986194e-11,0.517729058827782,0.476,0.382,1.48001825509736e-06,0.517729058827782,6.53970477712217e-08,-0.478712694052555,0.417,0.476,0.00228019886463919,-0.478712694052555,"sig","#E7B800"
"90","Cacna2d1",5.62951572477196e-31,0.823919601715776,0.558,0.411,1.96284324775624e-26,0.823919601715776,5.33542923665802e-37,-0.866715998543192,0.38,0.558,1.86030411194555e-32,-0.866715998543192,"sig","#E7B800"
"91","Cacna2d2",7.82975685908006e-11,-0.270824309946198,0.29,0.393,2.73000132405544e-06,-0.270824309946198,8.10966220225989e-08,0.18274372901051,0.382,0.29,0.00282759592006196,0.18274372901051,"sig","#E7B800"
"92","Cacna2d3",1.87607222561329e-15,-0.381740687896341,0.409,0.541,6.54130102904585e-11,-0.381740687896341,2.83478228846116e-18,0.40256112781725,0.55,0.409,9.88403540517754e-14,0.40256112781725,"sig","#E7B800"
"93","Cacng2",1.39364666774646e-07,-0.18711926039109,0.402,0.485,0.00485922783643158,-0.18711926039109,0.0692624915188413,0.0395727359161799,0.442,0.402,1,0.0395727359161799,"non-sig","#00AFBB"
