,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,,Targets of Pbx3,,,
Gm9247,0.807134702,-0.001490409,0,0.001,1,,,,,
Gm49018,0.807134702,-0.000377921,0,0.001,1,,,,,
1700006F04Rik,0.807134702,-0.0017708,0,0.001,1,,,,,
Osmr,0.807134702,-0.0009881,0,0.001,1,,,,,
Agxt2,0.807134702,-0.000644733,0,0.001,1,,,,,
Gm49266,0.807134702,-0.003150352,0,0.001,1,,,,,
Gm41289,0.807134702,-0.000800098,0,0.001,1,,,,,
Gm54692,0.807134702,-0.001531488,0,0.001,1,,,,,
Gm18949,0.807134702,-0.000866766,0,0.001,1,,,,,
Gm33497,0.807134702,-0.00067303,0,0.001,1,,,,,
Gsdmc,0.807134702,-0.00250231,0,0.001,1,,,,,
ENSMUSG00000120401,0.807134702,-0.000698186,0,0.001,1,,,,,
ENSMUSG00000121075,0.807134702,-0.001503716,0,0.001,1,,,,,
Gm49512,0.807134702,-0.001930378,0,0.001,1,,,,,
Gm49470,0.807134702,-0.002806584,0,0.001,1,,,,,
Gm41381,0.807134702,-0.000818266,0,0.001,1,,,,,
Olfr288,0.807134702,-0.001184408,0,0.001,1,,,,,
Gm34939,0.807134702,-0.000531509,0,0.001,1,,,,,
Krt79,0.807134702,-0.001472886,0,0.001,1,,,,,
ENSMUSG00000120239,0.807134702,-0.002253837,0,0.001,1,,,,,
Gm25547,0.807134702,-0.001246383,0,0.001,1,,,,,
Gm22741,0.807134702,-0.002306715,0,0.001,1,,,,,
Gm5962,0.807134702,-0.001293894,0,0.001,1,,,,,
Ildr1,0.807134702,-0.001459525,0,0.001,1,,,,,
Fbxo40,0.807134702,-0.001220806,0,0.001,1,,,,,
Nr1i2,0.807134702,-0.002402475,0,0.001,1,,,,,
Gm36903,0.807134702,-0.000688365,0,0.001,1,,,,,
Retnla,0.807134702,-0.002484607,0,0.001,1,,,,,
Gm9575,0.807134702,-0.00057278,0,0.001,1,,,,,
Gabrr3,0.807134702,-0.007678959,0,0.001,1,,,,,
Gm7366,0.807134702,-0.001439286,0,0.001,1,,,,,
Tmprss15,0.807134702,-0.002401707,0,0.001,1,,,,,
Map3k7cl,0.807134702,-0.001426847,0,0.001,1,,,,,
4930534H18Rik,0.807134702,-0.002620496,0,0.001,1,,,,,
Gm15590,0.807134702,-0.001502803,0,0.001,1,,,,,
Gm35455,0.807134702,-0.001234347,0,0.001,1,,,,,
Gm10226,0.807134702,-0.000839766,0,0.001,1,,,,,
Vmn2r111,0.807134702,-0.000745031,0,0.001,1,,,,,
Gm9805,0.807134702,-0.001020857,0,0.001,1,,,,,
Gm20683,0.807134702,-0.000864757,0,0.001,1,,,,,
Mapk13,0.807134702,-0.00290961,0,0.001,1,,,,,
2010106G04Rik,0.807134702,-0.00091681,0,0.001,1,,,,,
Gm10503,0.807134702,-0.001578133,0,0.001,1,,,,,
Gm7059,0.807134702,-0.000419819,0,0.001,1,,,,,
H2-Oa,0.807134702,-0.000399865,0,0.001,1,,,,,
H2-Aa,0.807134702,-0.00065079,0,0.001,1,,,,,
H2-Eb1,0.807134702,-0.008634726,0,0.001,1,,,,,
Gm20461,0.807134702,-0.005278757,0,0.001,1,,,,,
Gm49912,0.807134702,-0.000711298,0,0.001,1,,,,,
Gm16519,0.807134702,-0.002673206,0,0.001,1,,,,,
Gm18649,0.807134702,-0.001391985,0,0.001,1,,,,,
Gpx4-ps1,0.807134702,-0.002409417,0,0.001,1,,,,,
Gm26612,0.807134702,-0.000886006,0,0.001,1,,,,,
Gm50075,0.807134702,-0.002605443,0,0.001,1,,,,,
Gm50084,0.807134702,-0.002153566,0,0.001,1,,,,,
Dsg1c,0.807134702,-0.001273052,0,0.001,1,,,,,
Gm26717,0.807134702,-0.000900297,0,0.001,1,,,,,
Tslp,0.807134702,-0.001032223,0,0.001,1,,,,,
Gm18150,0.807134702,-0.001713341,0,0.001,1,,,,,
Pcdh12,0.807134702,-0.001286532,0,0.001,1,,,,,
Tex43,0.807134702,-0.001339056,0,0.001,1,,,,,
Gm50350,0.807134702,-0.001324847,0,0.001,1,,,,,
4930445N18Rik,0.807134702,-0.001010455,0,0.001,1,,,,,
Gm50267,0.807134702,-0.001551429,0,0.001,1,,,,,
Gm20039,0.807134702,-0.003501157,0,0.001,1,,,,,
Gm36787,0.807134702,-0.0008579,0,0.001,1,,,,,
Gm46658,0.807134702,-0.001690952,0,0.001,1,,,,,
Gm42064,0.807134702,-0.001118453,0,0.001,1,,,,,
Gm14965,0.807134702,-0.000916455,0,0.001,1,,,,,
Slc22a27,0.807134702,-0.001296579,0,0.001,1,,,,,
Gm6501,0.807134702,-0.001352882,0,0.001,1,,,,,
Gm10819,0.807134702,-0.000727904,0,0.001,1,,,,,
ENSMUSG00000120011,0.807134702,-0.001531167,0,0.001,1,,,,,
Gm50121,0.807134702,-0.000964401,0,0.001,1,,,,,
A1cf,0.807134702,-0.000601635,0,0.001,1,,,,,
Gm50210,0.807134702,-0.000429948,0,0.001,1,,,,,
Gm50140,0.807134702,-0.000777136,0,0.001,1,,,,,
Gm50147,0.807134702,-0.00155504,0,0.001,1,,,,,
Tll2,0.807134702,-0.002315644,0,0.001,1,,,,,
Gm15491,0.807134702,-0.001672093,0,0.001,1,,,,,
Elovl3,0.807134702,-0.000827645,0,0.001,1,,,,,
Gm32932,0.807134702,-0.002107547,0,0.001,1,,,,,
Gm50285,0.807134702,-0.000558074,0,0.001,1,,,,,
Gm9529,0.807134702,-0.001578054,0,0.001,1,,,,,
Ccnb3,0.807134702,-0.001691029,0,0.001,1,,,,,
Gm14534,0.807134702,-0.005443042,0,0.001,1,,,,,
Gm14541,0.807134702,-0.000828908,0,0.001,1,,,,,
Gm14664,0.807134702,-0.000841279,0,0.001,1,,,,,
Gabre,0.807134702,-0.001279478,0,0.001,1,,,,,
Opn1mw,0.807134702,-0.001473161,0,0.001,1,,,,,
Gm7153,0.807134702,-0.000948956,0,0.001,1,,,,,
1700003E24Rik,0.807134702,-0.000666186,0,0.001,1,,,,,
Gm9785,0.807134702,-0.002780221,0,0.001,1,,,,,
Gm14876,0.807134702,-0.001183263,0,0.001,1,,,,,
Gpr174,0.807134702,-0.003913129,0,0.001,1,,,,,
Gm2411,0.807134702,-0.000535559,0,0.001,1,,,,,
Gucy2f,0.807134702,-0.000749096,0,0.001,1,,,,,
Gm15071,0.807134702,-0.000663995,0,0.001,1,,,,,
Gm26960,0.807134702,-0.001668302,0,0.001,1,,,,,
Gm15239,0.807134702,-0.000527187,0,0.001,1,,,,,
mt-Te,0.807134702,-0.00149084,0,0.001,1,,,,,
mt-Tt,0.807134702,-0.000814367,0,0.001,1,,,,,
Pgf,0.807163393,0.002038029,0.009,0.009,1,,,,,
Xylb,0.807212329,-0.01286453,0.012,0.013,1,,,,,
Tesc,0.807271117,0.024512784,0.062,0.06,1,,,,,
Ufm1,0.807487373,0.008780977,0.079,0.076,1,,,,,
Gm12963,0.807620222,0.003592879,0.009,0.009,1,,,,,
Trim27,0.807725553,-0.022498257,0.048,0.049,1,,,,,
Lincmd1,0.807750606,0.00076115,0,0.001,1,,,,,
Gm26524,0.807750606,0.000183523,0,0.001,1,,,,,
Fam178b,0.807750606,-3.66E-05,0,0.001,1,,,,,
Gm37047,0.807750606,-0.000263341,0,0.001,1,,,,,
Gm34066,0.807750606,-0.000119667,0,0.001,1,,,,,
Gm15826,0.807750606,0.000640023,0,0.001,1,,,,,
Gm8840,0.807750606,-6.91E-05,0,0.001,1,,,,,
Gm29112,0.807750606,0.000854473,0,0.001,1,,,,,
Sp100,0.807750606,0.001434362,0,0.001,1,,,,,
B3gnt7,0.807750606,0.000759252,0,0.001,1,,,,,
Gm37541,0.807750606,0.003617829,0,0.001,1,,,,,
Gm15790,0.807750606,0.001924208,0,0.001,1,,,,,
Gm37903,0.807750606,0.00024866,0,0.001,1,,,,,
Gm37539,0.807750606,-0.000431716,0,0.001,1,,,,,
Gm38256,0.807750606,-9.47E-05,0,0.001,1,,,,,
Gm37559,0.807750606,0.001403885,0,0.001,1,,,,,
Gm17224,0.807750606,-0.000428705,0,0.001,1,,,,,
Slamf9,0.807750606,-0.000815764,0,0.001,1,,,,,
Gm13432,0.807750606,-0.000305135,0,0.001,1,,,,,
Gm13536,0.807750606,0.002284504,0,0.001,1,,,,,
Gm28643,0.807750606,0.001769635,0,0.001,1,,,,,
Gm13487,0.807750606,5.73E-05,0,0.001,1,,,,,
Gm13485,0.807750606,0.000391646,0,0.001,1,,,,,
Slc38a11,0.807750606,0.004677534,0,0.001,1,,,,,
Sp5,0.807750606,0.001311722,0,0.001,1,,,,,
Gm13783,0.807750606,0.000644376,0,0.001,1,,,,,
Rag1,0.807750606,-0.000410429,0,0.001,1,,,,,
Gm13997,0.807750606,0.000177086,0,0.001,1,,,,,
Mageb3,0.807750606,-3.81E-05,0,0.001,1,,,,,
Bpifb1,0.807750606,0.000387485,0,0.001,1,,,,,
Gdf5,0.807750606,0.000121486,0,0.001,1,,,,,
Gm14223,0.807750606,0.000130495,0,0.001,1,,,,,
0610039K10Rik,0.807750606,-0.000575982,0,0.001,1,,,,,
Gm11468,0.807750606,-0.000374243,0,0.001,1,,,,,
Gm14235,0.807750606,0.001625325,0,0.001,1,,,,,
Gm37979,0.807750606,0.001006887,0,0.001,1,,,,,
ENSMUSG00000120291,0.807750606,0.000349395,0,0.001,1,,,,,
Gm12540,0.807750606,0.000676632,0,0.001,1,,,,,
Gm42785,0.807750606,0.002288389,0,0.001,1,,,,,
Tm4sf1,0.807750606,-0.00019299,0,0.001,1,,,,,
Gm37009,0.807750606,0.001494061,0,0.001,1,,,,,
Veph1,0.807750606,0.000714472,0,0.001,1,,,,,
ENSMUSG00000119972,0.807750606,6.91E-05,0,0.001,1,,,,,
Gm54472,0.807750606,0.000856418,0,0.001,1,,,,,
Gm42468,0.807750606,-0.00010234,0,0.001,1,,,,,
Fhip1a,0.807750606,-0.000316541,0,0.001,1,,,,,
Nes,0.807750606,-0.00052281,0,0.001,1,,,,,
Efna4,0.807750606,-0.00019805,0,0.001,1,,,,,
Gm43712,0.807750606,0.000911889,0,0.001,1,,,,,
Gm5278,0.807750606,-9.18E-05,0,0.001,1,,,,,
Gm43585,0.807750606,-7.49E-05,0,0.001,1,,,,,
Gm29560,0.807750606,-0.000361064,0,0.001,1,,,,,
2010016I18Rik,0.807750606,-0.000427748,0,0.001,1,,,,,
Gm12525,0.807750606,-0.000702104,0,0.001,1,,,,,
Gm42927,0.807750606,-0.000160622,0,0.001,1,,,,,
4933401H06Rik,0.807750606,-0.000323264,0,0.001,1,,,,,
Gm22206,0.807750606,-0.000115558,0,0.001,1,,,,,
1810013D15Rik,0.807750606,0.001911669,0,0.001,1,,,,,
AI838599,0.807750606,0.000282062,0,0.001,1,,,,,
ENSMUSG00000120032,0.807750606,-0.000314034,0,0.001,1,,,,,
Gm24978,0.807750606,0.001704744,0,0.001,1,,,,,
Gm11884,0.807750606,0.000678335,0,0.001,1,,,,,
Pax5,0.807750606,0.006818255,0,0.001,1,,,,,
Gm12430,0.807750606,-0.001058896,0,0.001,1,,,,,
4930522O17Rik,0.807750606,3.83E-05,0,0.001,1,,,,,
ENSMUSG00000120418,0.807750606,0.000366085,0,0.001,1,,,,,
Dmrta1,0.807750606,0.000269345,0,0.001,1,,,,,
Gm12852,0.807750606,4.54E-05,0,0.001,1,,,,,
Foxd2os,0.807750606,0.000646814,0,0.001,1,,,,,
Kncn,0.807750606,0.000859446,0,0.001,1,,,,,
Gm12955,0.807750606,-0.000710379,0,0.001,1,,,,,
Fhl3,0.807750606,0.000662676,0,0.001,1,,,,,
ENSMUSG00000121033,0.807750606,0.001006727,0,0.001,1,,,,,
Themis2,0.807750606,0.00072062,0,0.001,1,,,,,
Gm12977,0.807750606,0.000534406,0,0.001,1,,,,,
Trim63,0.807750606,-0.000277672,0,0.001,1,,,,,
Gm13026,0.807750606,-0.000508505,0,0.001,1,,,,,
Tmem82,0.807750606,-0.000306828,0,0.001,1,,,,,
Gm13201,0.807750606,-0.000326278,0,0.001,1,,,,,
Gm10482,0.807750606,5.57E-06,0,0.001,1,,,,,
Gm28710,0.807750606,0.002281465,0,0.001,1,,,,,
Gm43058,0.807750606,-0.000295818,0,0.001,1,,,,,
Gm9534,0.807750606,5.82E-05,0,0.001,1,,,,,
Gm5862,0.807750606,0.001926807,0,0.001,1,,,,,
Gm43810,0.807750606,-0.000163554,0,0.001,1,,,,,
Gm56185,0.807750606,0.001225518,0,0.001,1,,,,,
Gm43041,0.807750606,0.000132663,0,0.001,1,,,,,
Gm6044,0.807750606,2.23E-05,0,0.001,1,,,,,
Tlr1,0.807750606,-0.000283977,0,0.001,1,,,,,
Txk,0.807750606,0.000587475,0,0.001,1,,,,,
1700019F05Rik,0.807750606,-0.000811744,0,0.001,1,,,,,
Hopxos,0.807750606,-1.55E-05,0,0.001,1,,,,,
Cxcl5,0.807750606,0.001790352,0,0.001,1,,,,,
Gm10086,0.807750606,0.000893172,0,0.001,1,,,,,
1700069L16Rik,0.807750606,0.001864597,0,0.001,1,,,,,
2510016D11Rik,0.807750606,0.001943846,0,0.001,1,,,,,
Gm32585,0.807750606,0.00053825,0,0.001,1,,,,,
Gm43756,0.807750606,4.44E-06,0,0.001,1,,,,,
Gm56285,0.807750606,0.004603435,0,0.001,1,,,,,
4930500L23Rik,0.807750606,0.002190439,0,0.001,1,,,,,
Gm43702,0.807750606,-0.000214135,0,0.001,1,,,,,
Gm42883,0.807750606,0.000746306,0,0.001,1,,,,,
ENSMUSG00000120276,0.807750606,1.37E-05,0,0.001,1,,,,,
Mgam2-ps,0.807750606,-0.000326965,0,0.001,1,,,,,
Gm4877,0.807750606,-0.000273407,0,0.001,1,,,,,
C530044C16Rik,0.807750606,0.001409225,0,0.001,1,,,,,
G930045G22Rik,0.807750606,0.000828989,0,0.001,1,,,,,
Gm29848,0.807750606,-0.000329245,0,0.001,1,,,,,
Gm8872,0.807750606,-0.000122301,0,0.001,1,,,,,
Gm44126,0.807750606,0.00026952,0,0.001,1,,,,,
Gp9,0.807750606,-0.000467251,0,0.001,1,,,,,
Gm44024,0.807750606,0.001133451,0,0.001,1,,,,,
Gm55598,0.807750606,0.000333075,0,0.001,1,,,,,
Gm44200,0.807750606,-3.47E-05,0,0.001,1,,,,,
Tmem40,0.807750606,0.000175011,0,0.001,1,,,,,
Gm10224,0.807750606,-0.000177368,0,0.001,1,,,,,
Gm28809,0.807750606,-0.000431916,0,0.001,1,,,,,
Vwf,0.807750606,0.000726985,0,0.001,1,,,,,
Gm26770,0.807750606,0.0002467,0,0.001,1,,,,,
Gm44066,0.807750606,0.001247272,0,0.001,1,,,,,
5430401F13Rik,0.807750606,0.00381595,0,0.001,1,,,,,
4930480K02Rik,0.807750606,0.000324872,0,0.001,1,,,,,
A930014E10Rik,0.807750606,0.000767925,0,0.001,1,,,,,
Gm35037,0.807750606,-0.000621667,0,0.001,1,,,,,
Gm44920,0.807750606,1.48E-05,0,0.001,1,,,,,
2410039M03Rik,0.807750606,0.000103025,0,0.001,1,,,,,
Gm44613,0.807750606,6.49E-05,0,0.001,1,,,,,
Cblc,0.807750606,-0.000281828,0,0.001,1,,,,,
Tescl,0.807750606,-0.000113716,0,0.001,1,,,,,
Nccrp1,0.807750606,-0.000387978,0,0.001,1,,,,,
Vmn2r-ps56,0.807750606,0.001013561,0,0.001,1,,,,,
Zfp936,0.807750606,0.002907035,0,0.001,1,,,,,
Gm45444,0.807750606,-0.000188377,0,0.001,1,,,,,
Gm29296,0.807750606,0.001960238,0,0.001,1,,,,,
Gm45102,0.807750606,0.000950102,0,0.001,1,,,,,
Gm44695,0.807750606,0.000480184,0,0.001,1,,,,,
Gm44993,0.807750606,-0.000226265,0,0.001,1,,,,,
Gm44933,0.807750606,-0.000245865,0,0.001,1,,,,,
Tsku,0.807750606,-0.000663005,0,0.001,1,,,,,
Olfr560,0.807750606,0.000301352,0,0.001,1,,,,,
Gvin2,0.807750606,0.000115067,0,0.001,1,,,,,
Gm4265,0.807750606,-0.000465237,0,0.001,1,,,,,
Muc5b,0.807750606,0.000522609,0,0.001,1,,,,,
Ins2,0.807750606,-0.000116437,0,0.001,1,,,,,
Gm7600,0.807750606,0.001237136,0,0.001,1,,,,,
Adam3,0.807750606,0.000113724,0,0.001,1,,,,,
Gm16348,0.807750606,0.001208855,0,0.001,1,,,,,
Gm31786,0.807750606,0.000371228,0,0.001,1,,,,,
4930512H18Rik,0.807750606,0.000419496,0,0.001,1,,,,,
Gm45791,0.807750606,-8.12E-05,0,0.001,1,,,,,
Ttc29,0.807750606,0.000673439,0,0.001,1,,,,,
Cbln1,0.807750606,0.00080419,0,0.001,1,,,,,
Gm36325,0.807750606,0.001806037,0,0.001,1,,,,,
Gm45663,0.807750606,0.000863643,0,0.001,1,,,,,
Gm45789,0.807750606,-0.000237812,0,0.001,1,,,,,
1700012B09Rik,0.807750606,-0.00019567,0,0.001,1,,,,,
Gm8171,0.807750606,0.000543556,0,0.001,1,,,,,
Gm48443,0.807750606,-0.000193952,0,0.001,1,,,,,
Gm47231,0.807750606,-0.000136111,0,0.001,1,,,,,
Sh2d7,0.807750606,0.00015955,0,0.001,1,,,,,
Gm17749,0.807750606,-0.000395036,0,0.001,1,,,,,
Ppp1r2-ps4,0.807750606,-3.82E-05,0,0.001,1,,,,,
Gcm1,0.807750606,-0.000386025,0,0.001,1,,,,,
Gm8093,0.807750606,-3.75E-05,0,0.001,1,,,,,
1700057G04Rik,0.807750606,0.000457964,0,0.001,1,,,,,
Gm10123,0.807750606,0.001436847,0,0.001,1,,,,,
Gm16010,0.807750606,0.002136336,0,0.001,1,,,,,
Gm33302,0.807750606,-0.000146102,0,0.001,1,,,,,
Rbp2,0.807750606,0.000266109,0,0.001,1,,,,,
A4gnt,0.807750606,0.006711639,0,0.001,1,,,,,
4930517N10Rik,0.807750606,0.000226631,0,0.001,1,,,,,
Ucn2,0.807750606,0.001071012,0,0.001,1,,,,,
Fbxw27,0.807750606,0.000878346,0,0.001,1,,,,,
Gm7780,0.807750606,-0.000180575,0,0.001,1,,,,,
Gm45897,0.807750606,0.000877857,0,0.001,1,,,,,
Scn10a,0.807750606,0.000638488,0,0.001,1,,,,,
Gm34425,0.807750606,-0.000161623,0,0.001,1,,,,,
Gm36172,0.807750606,0.000217418,0,0.001,1,,,,,
Samd3,0.807750606,0.00015282,0,0.001,1,,,,,
Gm48215,0.807750606,0.00163439,0,0.001,1,,,,,
ENSMUSG00000120201,0.807750606,-4.24E-05,0,0.001,1,,,,,
1700027J07Rik,0.807750606,-0.000325209,0,0.001,1,,,,,
Gm48271,0.807750606,0.001118932,0,0.001,1,,,,,
Gm16145,0.807750606,-0.000172488,0,0.001,1,,,,,
Gstt3,0.807750606,-0.000331804,0,0.001,1,,,,,
Gm47476,0.807750606,0.000940586,0,0.001,1,,,,,
Gm8290,0.807750606,0.00134624,0,0.001,1,,,,,
1700025N21Rik,0.807750606,0.00302543,0,0.001,1,,,,,
Bpifc,0.807750606,0.001405822,0,0.001,1,,,,,
Gm18670,0.807750606,-5.24E-05,0,0.001,1,,,,,
Gm48126,0.807750606,0.001019186,0,0.001,1,,,,,
Gm47725,0.807750606,0.000718224,0,0.001,1,,,,,
Gm35533,0.807750606,-0.000517787,0,0.001,1,,,,,
Gm47221,0.807750606,-0.000304489,0,0.001,1,,,,,
Glipr1l3,0.807750606,0.002142376,0,0.001,1,,,,,
Gm9111,0.807750606,0.000110802,0,0.001,1,,,,,
Gm6283,0.807750606,-0.000243976,0,0.001,1,,,,,
Rpsa-ps2,0.807750606,-0.000112967,0,0.001,1,,,,,
Gm12104,0.807750606,8.72E-05,0,0.001,1,,,,,
Gm12192,0.807750606,0.001242335,0,0.001,1,,,,,
Gm17334,0.807750606,-0.000532934,0,0.001,1,,,,,
Meikin,0.807750606,3.50E-05,0,0.001,1,,,,,
Wnt3a,0.807750606,0.002956251,0,0.001,1,,,,,
Aipl1,0.807750606,0.00032066,0,0.001,1,,,,,
Gm12341,0.807750606,0.000750592,0,0.001,1,,,,,
Gm17235,0.807750606,0.000714312,0,0.001,1,,,,,
AI662270,0.807750606,-0.000445635,0,0.001,1,,,,,
Epn3,0.807750606,-2.64E-05,0,0.001,1,,,,,
Ngfr,0.807750606,0.000614546,0,0.001,1,,,,,
ENSMUSG00000121148,0.807750606,-0.000771504,0,0.001,1,,,,,
Gm28156,0.807750606,-1.69E-05,0,0.001,1,,,,,
Gm20659,0.807750606,-0.000117581,0,0.001,1,,,,,
Gm11628,0.807750606,-9.74E-05,0,0.001,1,,,,,
Fam187a,0.807750606,-0.000562467,0,0.001,1,,,,,
Arhgap27os3,0.807750606,0.00112337,0,0.001,1,,,,,
Gm11706,0.807750606,-0.000403143,0,0.001,1,,,,,
Gm11722,0.807750606,0.002042641,0,0.001,1,,,,,
Gm11730,0.807750606,0.001677062,0,0.001,1,,,,,
Gm35638,0.807750606,-7.49E-05,0,0.001,1,,,,,
Gm29542,0.807750606,0.000362598,0,0.001,1,,,,,
Gm7172,0.807750606,-0.000475702,0,0.001,1,,,,,
Gm47989,0.807750606,0.000289766,0,0.001,1,,,,,
9430078K24Rik,0.807750606,0.001209979,0,0.001,1,,,,,
ENSMUSG00000120835,0.807750606,0.000882883,0,0.001,1,,,,,
Gm33312,0.807750606,8.26E-06,0,0.001,1,,,,,
Gm2270,0.807750606,0.000171217,0,0.001,1,,,,,
Fam181a,0.807750606,0.000198965,0,0.001,1,,,,,
ENSMUSG00000120754,0.807750606,0.002010023,0,0.001,1,,,,,
Gm25112,0.807750606,-0.0002617,0,0.001,1,,,,,
Akr1c19,0.807750606,-0.000212476,0,0.001,1,,,,,
Gm18065,0.807750606,0.000215227,0,0.001,1,,,,,
Gm11335,0.807750606,0.001280871,0,0.001,1,,,,,
H2bc3,0.807750606,0.00092559,0,0.001,1,,,,,
Ofcc1,0.807750606,0.002803074,0,0.001,1,,,,,
Gm54446,0.807750606,0.000544878,0,0.001,1,,,,,
Gm29676,0.807750606,0.000922591,0,0.001,1,,,,,
Gm40932,0.807750606,0.005014685,0,0.001,1,,,,,
Prss47,0.807750606,-0.000419179,0,0.001,1,,,,,
Gm48733,0.807750606,0.002488826,0,0.001,1,,,,,
Gm17039,0.807750606,-0.000114604,0,0.001,1,,,,,
Zfp456,0.807750606,0.001847515,0,0.001,1,,,,,
Bhmt,0.807750606,0.000234461,0,0.001,1,,,,,
4932411K12Rik,0.807750606,0.000470206,0,0.001,1,,,,,
1700062C10Rik,0.807750606,0.002257592,0,0.001,1,,,,,
Gm4904,0.807750606,0.000574731,0,0.001,1,,,,,
Gm48339,0.807750606,0.001263553,0,0.001,1,,,,,
Gm49270,0.807750606,0.001259474,0,0.001,1,,,,,
Prrxl1,0.807750606,0.000291894,0,0.001,1,,,,,
Gm7233,0.807750606,0.00085739,0,0.001,1,,,,,
Ear1,0.807750606,0.001875606,0,0.001,1,,,,,
Gm48939,0.807750606,6.87E-05,0,0.001,1,,,,,
Gm49256,0.807750606,-0.000149365,0,0.001,1,,,,,
Olfr221,0.807750606,0.004200437,0,0.001,1,,,,,
Gm41168,0.807750606,-4.50E-05,0,0.001,1,,,,,
Adamdec1,0.807750606,0.000176357,0,0.001,1,,,,,
Gm33121,0.807750606,-0.000680682,0,0.001,1,,,,,
ENSMUSG00000120496,0.807750606,-0.000473277,0,0.001,1,,,,,
Gm4824,0.807750606,0.000603366,0,0.001,1,,,,,
Gm22208,0.807750606,0.000178511,0,0.001,1,,,,,
Gm6704,0.807750606,-0.000765755,0,0.001,1,,,,,
Gm4740,0.807750606,-5.97E-05,0,0.001,1,,,,,
Gm34562,0.807750606,0.001285992,0,0.001,1,,,,,
Gm16006,0.807750606,0.001405841,0,0.001,1,,,,,
Gm30691,0.807750606,-0.000529271,0,0.001,1,,,,,
1700010B13Rik,0.807750606,0.003663594,0,0.001,1,,,,,
Apol9b,0.807750606,-0.000267868,0,0.001,1,,,,,
Fam83f,0.807750606,0.000107855,0,0.001,1,,,,,
Gm18284,0.807750606,0.000358477,0,0.001,1,,,,,
Gm10923,0.807750606,0.000122977,0,0.001,1,,,,,
Gm46540,0.807750606,0.000950456,0,0.001,1,,,,,
Gm32312,0.807750606,-0.00019706,0,0.001,1,,,,,
Gm26569,0.807750606,-0.000483205,0,0.001,1,,,,,
Gm15694,0.807750606,-0.00033683,0,0.001,1,,,,,
1600019K03Rik,0.807750606,-3.87E-05,0,0.001,1,,,,,
Csta1,0.807750606,-8.09E-05,0,0.001,1,,,,,
Gm8670,0.807750606,-0.000420484,0,0.001,1,,,,,
Retnlg,0.807750606,-0.000399303,0,0.001,1,,,,,
4930405D01Rik,0.807750606,0.003440633,0,0.001,1,,,,,
ENSMUSG00000120214,0.807750606,-0.000306264,0,0.001,1,,,,,
Gm38477,0.807750606,0.000545641,0,0.001,1,,,,,
H3f3a-ps2,0.807750606,7.65E-05,0,0.001,1,,,,,
Gm49614,0.807750606,0.002117499,0,0.001,1,,,,,
Gm6363,0.807750606,-0.00036447,0,0.001,1,,,,,
4930470H14Rik,0.807750606,0.000748035,0,0.001,1,,,,,
Gm4786,0.807750606,0.000388854,0,0.001,1,,,,,
Gm49802,0.807750606,0.00056296,0,0.001,1,,,,,
Gm20109,0.807750606,-0.000110932,0,0.001,1,,,,,
Gm41562,0.807750606,0.000144844,0,0.001,1,,,,,
Gm50105,0.807750606,0.000723389,0,0.001,1,,,,,
Ephx3,0.807750606,-0.000275809,0,0.001,1,,,,,
Psmb9,0.807750606,0.001125293,0,0.001,1,,,,,
Prph2,0.807750606,0.000477603,0,0.001,1,,,,,
Frs3os,0.807750606,-0.000526526,0,0.001,1,,,,,
1700067P10Rik,0.807750606,0.000473084,0,0.001,1,,,,,
Gm49901,0.807750606,-0.00034652,0,0.001,1,,,,,
Vmn2r120,0.807750606,-0.000663677,0,0.001,1,,,,,
Gm49909,0.807750606,0.002028057,0,0.001,1,,,,,
Lhcgr,0.807750606,0.003142011,0,0.001,1,,,,,
Gata6os,0.807750606,0.001497956,0,0.001,1,,,,,
Gm50094,0.807750606,0.00190444,0,0.001,1,,,,,
Gm16558,0.807750606,0.002256157,0,0.001,1,,,,,
Gm49966,0.807750606,-0.000304221,0,0.001,1,,,,,
Wnt8a,0.807750606,-0.000161594,0,0.001,1,,,,,
Gm3550,0.807750606,0.000226676,0,0.001,1,,,,,
Gm50167,0.807750606,0.000622528,0,0.001,1,,,,,
Gm50126,0.807750606,0.001672493,0,0.001,1,,,,,
Gm37216,0.807750606,0.006913319,0,0.001,1,,,,,
Gm50387,0.807750606,0.001032164,0,0.001,1,,,,,
Ms4a7,0.807750606,0.000472988,0,0.001,1,,,,,
Ms4a6c,0.807750606,0.000360976,0,0.001,1,,,,,
Olfr1432,0.807750606,0.000259263,0,0.001,1,,,,,
Gm50277,0.807750606,-0.000384937,0,0.001,1,,,,,
Gm50305,0.807750606,0.000208493,0,0.001,1,,,,,
Gm50266,0.807750606,0.000608527,0,0.001,1,,,,,
Gm14799,0.807750606,0.000521194,0,0.001,1,,,,,
Gm9083,0.807750606,2.59E-05,0,0.001,1,,,,,
Gm14696,0.807750606,0.00169042,0,0.001,1,,,,,
Xlr,0.807750606,-0.000242058,0,0.001,1,,,,,
Gm8522,0.807750606,-0.000310137,0,0.001,1,,,,,
Gm25332,0.807750606,-1.50E-05,0,0.001,1,,,,,
Nrk,0.807750606,-0.000189875,0,0.001,1,,,,,
Platr21,0.807750606,0.000839299,0,0.001,1,,,,,
Gm8261,0.807750606,0.001095339,0,0.001,1,,,,,
Gm15267,0.807750606,0.000815496,0,0.001,1,,,,,
Gm19353,0.807924811,0.005817734,0.009,0.009,1,,,,,
