,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,,Targets of Pbx3,,,
Bhlhe22,0.799133306,0.010787822,0.01,0.009,1,,,,,
Qrsl1,0.799146907,-0.037230209,0.057,0.058,1,,,,,
Zfp598,0.799205348,-0.051276812,0.046,0.048,1,,,,,
Tmbim6,0.799282956,-0.032741626,0.157,0.15,1,,,,,
Abhd10,0.799307387,-0.054045115,0.077,0.078,1,,,,,
Gnai1,0.799309433,0.017826184,0.119,0.116,1,,,,,
Zfp715,0.799666533,-0.025189898,0.034,0.036,1,,,,,
Ssh1,0.799691579,-0.04138782,0.061,0.063,1,,,,,
Gucd1,0.799734057,-0.036340766,0.042,0.043,1,,,,,
Lgals4,0.799977083,0.000842096,0.027,0.025,1,,,,,
L2hgdh,0.800248492,-0.042114913,0.036,0.037,1,,,,,
Erh,0.800398729,0.011449054,0.055,0.052,1,,,,,
Trappc1,0.800413893,-0.025465011,0.026,0.028,1,,,,,
Pik3ap1,0.800572288,-0.028997565,0.013,0.014,1,,,,,
Evi2a,0.800766063,-0.022305052,0.013,0.014,1,,,,,
Tcea1,0.800854652,-0.01289743,0.116,0.11,1,,,,,
Psmb7,0.801067972,-0.040127162,0.103,0.098,1,,,,,
Mb21d2,0.801120553,-0.016609598,0.063,0.06,1,,,,,
Myo1d,0.801185562,0.032007772,0.014,0.013,1,,,,,
Otulinl,0.801215837,0.004196441,0.05,0.048,1,,,,,
Naglu,0.801347461,-0.007640264,0.013,0.014,1,,,,,
Myl6,0.801363745,-0.020219968,0.194,0.185,1,,,,,
Psmc1,0.801370224,-0.022343786,0.114,0.109,1,,,,,
Npl,0.801452955,-0.002192052,0.021,0.023,1,,,,,
Gpr21,0.801685703,0.005633867,0.01,0.009,1,,,,,
Trbc2,0.801734719,0.002639388,0.025,0.023,1,,,,,
Ubqln2,0.801776463,-0.000858878,0.045,0.043,1,,,,,
Tbc1d8,0.802126944,0.025559944,0.028,0.026,1,,,,,
Gm43188,0.802614374,0.010707673,0.01,0.009,1,,,,,
F730035M05Rik,0.802614374,0.002669894,0.01,0.009,1,,,,,
Sez6l,0.802796778,-0.035650604,0.041,0.043,1,,,,,
Dna2,0.802800063,0.011308049,0.019,0.02,1,,,,,
Glmn,0.802832336,0.022282914,0.142,0.137,1,,,,,
Wdr59,0.803015857,-0.019199995,0.049,0.047,1,,,,,
Plek,0.803182657,-0.044595893,0.023,0.024,1,,,,,
Cox14,0.80341032,-0.013255322,0.072,0.069,1,,,,,
P4htm,0.803439151,-0.065457589,0.103,0.103,1,,,,,
Slc30a6,0.803472471,-0.003985497,0.081,0.077,1,,,,,
Cpox,0.803490807,-0.002632449,0.034,0.032,1,,,,,
Snupn,0.803496381,-0.027754739,0.062,0.059,1,,,,,
Gm2449,0.803543324,0.003007214,0.01,0.009,1,,,,,
Snx1,0.803658407,-0.047970615,0.088,0.09,1,,,,,
Pex16,0.803763484,0.02125,0.032,0.03,1,,,,,
Gm37011,0.803800279,-0.021980844,0.015,0.017,1,,,,,
Vps29,0.803888981,-0.057918695,0.116,0.117,1,,,,,
Sfxn4,0.804131725,-0.044377416,0.058,0.059,1,,,,,
Gm5069,0.804240219,0.00253657,0.01,0.009,1,,,,,
Ctdsp2,0.804257343,-0.000735854,0.117,0.112,1,,,,,
Tstd3,0.804352545,-0.041346598,0.023,0.024,1,,,,,
Tnfrsf21,0.804430214,-0.027468818,0.038,0.036,1,,,,,
Gm42982,0.804438378,-0.016600146,0.016,0.015,1,,,,,
ENSMUSG00000120167,0.804458217,-0.023248208,0.026,0.028,1,,,,,
Fkbp4,0.804545921,-0.041318643,0.051,0.052,1,,,,,
Sec31a,0.804552196,0.000974742,0.099,0.101,1,,,,,
Wdfy3,0.80460424,-0.047336363,0.306,0.289,1,,,,,
Timm29,0.804644117,-0.024694894,0.013,0.014,1,,,,,
Mllt1,0.804682511,0.006228414,0.03,0.028,1,,,,,
Mkln1os,0.804826032,-0.042139862,0.075,0.07,1,,,,,
9430087J23Rik,0.804937269,0.00289949,0.01,0.009,1,,,,,
Stxbp6,0.805035734,0.007017482,0.202,0.194,1,,,,,
Pi4kb,0.805047844,-0.040611345,0.121,0.123,1,,,,,
Ak4,0.805278679,-0.012625949,0.079,0.076,1,,,,,
Smarca1,0.805397012,-0.025330384,0.027,0.025,1,,,,,
Ncam2,0.805561803,0.10712535,0.496,0.476,1,,,,,
ENSMUSG00000120063,0.805634475,-0.000874403,0.01,0.009,1,,,,,
Ccdc160,0.805634475,-0.012716144,0.01,0.009,1,,,,,
5031434O11Rik,0.805675212,-0.019941084,0.027,0.025,1,,,,,
ENSMUSG00000121502,0.80569621,0.004676575,0.025,0.023,1,,,,,
Sccpdh,0.805730606,-0.023748713,0.069,0.066,1,,,,,
Gpr34,0.805814321,-0.055882573,0.026,0.027,1,,,,,
Ulk3,0.805877265,-0.016775862,0.016,0.015,1,,,,,
4933431K23Rik,0.805957941,-0.039019737,0.021,0.022,1,,,,,
Prune1,0.806022996,-0.042149073,0.026,0.027,1,,,,,
4732491K20Rik,0.806100206,-0.034504351,0.042,0.04,1,,,,,
Zfp595,0.806143753,-0.010968562,0.018,0.019,1,,,,,
Rhebl1,0.806196692,-0.017435068,0.013,0.014,1,,,,,
Dcx,0.806200324,-0.019362799,0.015,0.017,1,,,,,
Gm45822,0.806215595,0.000304125,0.01,0.009,1,,,,,
Ttpa,0.80631223,-0.032648147,0.069,0.065,1,,,,,
Ankrd52,0.806328274,-0.06389344,0.06,0.062,1,,,,,
Gm30238,0.806331833,0.002709842,0.01,0.009,1,,,,,
Uvrag,0.8065475,-0.052864999,0.171,0.17,1,,,,,
Golgb1,0.806560688,-0.02783611,0.175,0.166,1,,,,,
Mbd1,0.806710296,-0.038286855,0.073,0.075,1,,,,,
Sh2b3,0.806796827,-0.004881486,0.01,0.009,1,,,,,
B630019K06Rik,0.806796827,0.001848912,0.01,0.009,1,,,,,
Pgrmc1,0.807240722,-0.037261314,0.167,0.158,1,,,,,
Zfp622,0.80725529,-0.011963117,0.04,0.038,1,,,,,
Shisal1,0.807316808,-0.015494049,0.016,0.015,1,,,,,
Thumpd2,0.807449198,-0.044024976,0.058,0.059,1,,,,,
Uba5,0.80753022,-0.012746668,0.148,0.141,1,,,,,
Gpx1,0.80757066,-0.038471665,0.025,0.023,1,,,,,
Zscan25,0.807960836,-0.023944423,0.018,0.019,1,,,,,
Dcakd,0.808115444,-0.030162165,0.103,0.098,1,,,,,
Dnajb9,0.808142149,-0.018497742,0.049,0.047,1,,,,,
Alkbh5,0.808255199,-0.01475416,0.065,0.062,1,,,,,
Mcoln1,0.808272209,-0.02539979,0.036,0.034,1,,,,,
Flrt3,0.80831015,-0.029342247,0.071,0.072,1,,,,,
Ankrd13a,0.808365482,-0.048235872,0.04,0.042,1,,,,,
Gm26787,0.808410047,-0.0180226,0.021,0.019,1,,,,,
Gm16041,0.808513204,-0.02309498,0.015,0.017,1,,,,,
Anapc2,0.808706959,0.031156144,0.039,0.037,1,,,,,
Gm10603,0.808890134,-0.002288675,0.01,0.009,1,,,,,
Gm13604,0.808915532,-0.00487893,0.013,0.014,1,,,,,
Card19,0.808990803,0.00808448,0.032,0.03,1,,,,,
Gm21992,0.809014397,-0.096338345,0.182,0.177,1,,,,,
Rasgrp2,0.809046669,-0.017658487,0.021,0.019,1,,,,,
Asic1,0.809047184,-0.031215469,0.015,0.017,1,,,,,
1700047A11Rik,0.809122809,-0.010934771,0.01,0.009,1,,,,,
Nagk,0.809144814,-0.006969876,0.052,0.05,1,,,,,
Stac3,0.8093555,-0.009253388,0.01,0.009,1,,,,,
Ccdc84,0.809373628,-0.033351143,0.031,0.032,1,,,,,
Rasl11b,0.809448517,-0.02725571,0.046,0.048,1,,,,,
Wdr70,0.809463515,-0.063430582,0.141,0.134,1,,,,,
Zbtb21,0.809662696,-0.012572924,0.025,0.023,1,,,,,
Tbc1d25,0.809692769,-0.011481098,0.013,0.014,1,,,,,
Gng2,0.809741314,-0.011766849,0.06,0.057,1,,,,,
Gm45262,0.809759296,-0.018683064,0.015,0.017,1,,,,,
Elapor1,0.809778956,-0.031422519,0.018,0.019,1,,,,,
H2bc4,0.809850835,-0.029479775,0.065,0.062,1,,,,,
Carhsp1,0.80994429,-0.028348719,0.018,0.019,1,,,,,
Kifap3,0.809948595,-0.078218923,0.259,0.251,1,,,,,
Smarcd1,0.810008878,-0.062102493,0.069,0.07,1,,,,,
Bend3,0.810053676,-0.01934394,0.01,0.009,1,,,,,
Tipin,0.810109831,-0.002780104,0.05,0.048,1,,,,,
Snrpc,0.810172434,-0.017705489,0.041,0.039,1,,,,,
Gm33373,0.810185203,0.000930449,0.014,0.013,1,,,,,
Dop1b,0.810267722,-0.014215221,0.197,0.188,1,,,,,
Lrfn1,0.810274986,-0.029846539,0.018,0.019,1,,,,,
Rab3ip,0.810357773,-0.010425854,0.059,0.057,1,,,,,
Suox,0.810402819,-0.0083725,0.01,0.009,1,,,,,
Tafa5,0.810405316,-0.057418184,0.177,0.176,1,,,,,
Lgmn,0.810499538,-0.062546688,0.075,0.076,1,,,,,
Arid2,0.810631014,-0.023325192,0.239,0.228,1,,,,,
Nedd4l,0.810658615,-0.040591146,0.408,0.39,1,,,,,
Chmp6,0.810760515,0.000506788,0.014,0.013,1,,,,,
Tmed4,0.810888026,-0.083975053,0.055,0.056,1,,,,,
Atp8a2,0.810931373,-0.004014085,0.044,0.046,1,,,,,
Ncoa7,0.811005272,0.006824703,0.161,0.156,1,,,,,
6330415G19Rik,0.811053386,-0.001785677,0.013,0.014,1,,,,,
Armc2,0.81142411,-0.013310549,0.057,0.054,1,,,,,
Gm15991,0.811492576,-0.059174894,0.08,0.082,1,,,,,
H2ax,0.811523036,-0.030675557,0.026,0.027,1,,,,,
Phb2,0.811543328,0.003684266,0.048,0.045,1,,,,,
Glrb,0.811601743,-0.113564659,0.24,0.233,1,,,,,
6430710M23Rik,0.811653568,-0.022170939,0.007,0.008,1,,,,,
Chrm1,0.811664747,-0.040887995,0.028,0.03,1,,,,,
Gm11655,0.811719595,0.006935434,0.014,0.013,1,,,,,
Galnt11,0.811759408,0.002948483,0.17,0.163,1,,,,,
Lasp1,0.811818318,-0.038413917,0.058,0.056,1,,,,,
Eif2b3,0.811903525,-0.01692785,0.065,0.062,1,,,,,
E030042O20Rik,0.811913689,-0.015163313,0.007,0.008,1,,,,,
BC065403,0.811913689,-0.020809935,0.007,0.008,1,,,,,
Lactb,0.811929463,-0.04258276,0.073,0.069,1,,,,,
Tmco1,0.812026056,-0.002729685,0.089,0.085,1,,,,,
Pde9a,0.812047697,-0.024433857,0.069,0.066,1,,,,,
Sfxn3,0.812095039,0.001984318,0.019,0.017,1,,,,,
Slc27a4,0.812246261,0.023345273,0.032,0.03,1,,,,,
Sec14l1,0.812305535,-0.068032026,0.122,0.122,1,,,,,
Vps13d,0.812402478,-0.055162557,0.266,0.249,1,,,,,
Eif4e3,0.812433993,-0.01945673,0.007,0.008,1,,,,,
4930473H19Rik,0.812433993,-0.017576778,0.007,0.008,1,,,,,
Smc6,0.81246097,-0.062547267,0.151,0.15,1,,,,,
Med21,0.812463899,-0.058757726,0.069,0.07,1,,,,,
ENSMUSG00000120961,0.812498706,-0.031482192,0.027,0.025,1,,,,,
Cep44,0.812587166,0.033862489,0.039,0.037,1,,,,,
Micall2,0.812590795,-0.016185603,0.018,0.019,1,,,,,
Lrrk2,0.812648063,-0.013909588,0.143,0.136,1,,,,,
Cyth3,0.812676198,-0.013266552,0.073,0.07,1,,,,,
Lrp8os3,0.812694176,-0.018338381,0.007,0.008,1,,,,,
Zfp874a,0.812761016,-0.066971851,0.038,0.039,1,,,,,
Gm15938,0.812847883,-0.024786304,0.01,0.009,1,,,,,
Gm10308,0.812954379,-0.024326511,0.007,0.008,1,,,,,
Ube2a,0.813083388,-0.010558911,0.116,0.111,1,,,,,
Cds2,0.813091457,-0.067261477,0.15,0.148,1,,,,,
Gm13622,0.813129611,-0.023946908,0.028,0.03,1,,,,,
8030456M14Rik,0.813143969,-0.017288563,0.015,0.017,1,,,,,
Gm36936,0.813196212,-0.020912486,0.03,0.028,1,,,,,
Nr2f6,0.813682848,0.010840509,0.019,0.017,1,,,,,
Gpr35,0.813735114,-0.015738978,0.007,0.008,1,,,,,
5830444F18Rik,0.813735114,-0.016893133,0.007,0.008,1,,,,,
B4galt5,0.81381327,-0.013441366,0.036,0.037,1,,,,,
Slit1,0.8139954,-0.016239576,0.007,0.008,1,,,,,
Cpd,0.814098395,-0.03626859,0.103,0.098,1,,,,,
Lmf1,0.814102445,-0.009968636,0.034,0.032,1,,,,,
Dram1,0.81417196,-0.027028533,0.026,0.027,1,,,,,
Zzz3,0.814199054,-0.026453907,0.19,0.18,1,,,,,
Gm36962,0.814213542,-0.01164386,0.015,0.017,1,,,,,
Pbld1,0.814255706,-0.014756845,0.007,0.008,1,,,,,
Arhgef40,0.814276289,-0.080054932,0.134,0.133,1,,,,,
Mms22l,0.814354469,-0.041875707,0.031,0.032,1,,,,,
Cog1,0.814525511,0.008843573,0.037,0.035,1,,,,,
Cep78,0.814591506,-0.055725993,0.15,0.142,1,,,,,
Gm12758,0.814598525,0.002090522,0.014,0.013,1,,,,,
Sdf2l1,0.814776381,-0.015943846,0.007,0.008,1,,,,,
Npr2,0.815118483,-0.046085803,0.06,0.062,1,,,,,
Pigu,0.815221129,-0.03523877,0.087,0.088,1,,,,,
Ermn,0.815239441,-0.062228649,0.018,0.019,1,,,,,
Rfx3,0.815274071,-0.040295185,0.505,0.473,1,,,,,
ENSMUSG00000120059,0.815297137,-0.014948424,0.007,0.008,1,,,,,
Pmf1,0.815297137,-0.012126972,0.007,0.008,1,,,,,
Lamtor5,0.815342537,-0.041118294,0.056,0.053,1,,,,,
Mgat4c,0.815593877,0.072712964,0.321,0.313,1,,,,,
Igfbp4,0.8157961,0.003062096,0.028,0.026,1,,,,,
Ip6k2,0.81582354,-0.043502137,0.137,0.136,1,,,,,
Rpl19,0.81588832,-0.083718531,0.231,0.227,1,,,,,
Rims3,0.816067578,-0.026829809,0.018,0.019,1,,,,,
Birc3,0.816067578,-0.018874355,0.018,0.019,1,,,,,
Zfp655,0.816376492,-0.033572974,0.049,0.046,1,,,,,
Hhat,0.816519206,0.007531261,0.014,0.013,1,,,,,
B230312C02Rik,0.816599385,-0.014558169,0.007,0.008,1,,,,,
Atoh7,0.816599385,-0.006878836,0.007,0.008,1,,,,,
Tesk2,0.816677067,0.027759462,0.112,0.109,1,,,,,
ENSMUSG00000121485,0.816711335,-0.003533328,0.014,0.013,1,,,,,
Jag1,0.816748001,0.036630816,0.035,0.037,1,,,,,
1700125H03Rik,0.816859895,-0.010366629,0.007,0.008,1,,,,,
Tmem254,0.817231941,-0.054084703,0.06,0.057,1,,,,,
Zdhhc22,0.817360462,-0.023941534,0.021,0.022,1,,,,,
Gm26781,0.817380976,-0.010751662,0.007,0.008,1,,,,,
Fam135b,0.817475346,0.000997747,0.039,0.037,1,,,,,
Gm33027,0.817641547,-0.006275214,0.007,0.008,1,,,,,
Actn2,0.81786434,-0.000805983,0.014,0.013,1,,,,,
Slc12a9,0.818004978,-0.001507263,0.037,0.035,1,,,,,
Gm17823,0.81816275,-0.008815235,0.007,0.008,1,,,,,
Idh3g,0.818350814,-0.047548446,0.071,0.067,1,,,,,
Zfp286,0.818385509,-0.00158489,0.057,0.055,1,,,,,
Nars,0.818744017,-0.115253222,0.125,0.123,1,,,,,
Rnf26,0.818944704,0.008196046,0.008,0.007,1,,,,,
Hyal2,0.818944704,-0.008513607,0.007,0.008,1,,,,,
Gm44997,0.818953137,0.001074429,0.019,0.017,1,,,,,
Plpp6,0.819120583,0.008748667,0.019,0.017,1,,,,,
Pik3r3,0.819128997,-0.031553041,0.028,0.03,1,,,,,
Zfand2a,0.819216363,-0.014297357,0.018,0.019,1,,,,,
Smu1,0.819454931,-0.038113975,0.055,0.052,1,,,,,
Fdxacb1,0.81947083,-0.057121131,0.031,0.032,1,,,,,
Kbtbd4,0.819615855,-0.014851561,0.026,0.027,1,,,,,
Ubn1,0.819683156,-0.034227867,0.157,0.149,1,,,,,
Gm29488,0.820248361,0.00298805,0.007,0.008,1,,,,,
Hmgcll1,0.820366206,-0.033574906,0.095,0.097,1,,,,,
Ninl,0.820387696,-0.051178619,0.051,0.052,1,,,,,
Hdac10,0.820509152,-0.002671605,0.007,0.008,1,,,,,
Cdh2,0.820542699,-0.000307032,0.516,0.51,1,,,,,
Trappc2l,0.821156353,-0.022447573,0.064,0.061,1,,,,,
Pik3cb,0.821168896,-0.012813075,0.057,0.054,1,,,,,
Arhgef18,0.821207052,0.000778367,0.121,0.123,1,,,,,
Fbxl18,0.82122147,-0.015126792,0.039,0.04,1,,,,,
Gm10399,0.821291645,0.010008428,0.008,0.007,1,,,,,
Cd300c2,0.821291645,-2.10E-05,0.008,0.007,1,,,,,
Tmem183a,0.821492129,-0.060270595,0.043,0.044,1,,,,,
Taok2,0.821513035,-0.052846094,0.05,0.051,1,,,,,
Ents15,0.82151811,0.006412648,0.014,0.013,1,,,,,
Fam117b,0.821653976,-0.066015601,0.076,0.077,1,,,,,
Cenpb,0.821792411,-0.022635033,0.021,0.022,1,,,,,
Naa50,0.821800989,-0.039133671,0.065,0.066,1,,,,,
D130019J16Rik,0.821968424,-0.001450728,0.019,0.017,1,,,,,
Zkscan3,0.822015988,-0.081813664,0.333,0.315,1,,,,,
Zfp362,0.822031085,-0.048255289,0.076,0.077,1,,,,,
Gm36266,0.822074315,0.004359346,0.008,0.007,1,,,,,
Kdm3a,0.822095817,-0.062214976,0.182,0.171,1,,,,,
Adam9,0.822227588,-0.042479557,0.068,0.07,1,,,,,
Fyb2,0.822335245,0.011923163,0.008,0.007,1,,,,,
Gm32151,0.822335245,-0.000399403,0.008,0.007,1,,,,,
Ston1,0.822367008,-0.0239341,0.041,0.039,1,,,,,
Lef1,0.822385519,0.023458908,0.134,0.13,1,,,,,
Ikbkb,0.82244673,-0.058287444,0.102,0.103,1,,,,,
Gm10649,0.822466758,-0.020732329,0.023,0.024,1,,,,,
Dr1,0.822503311,0.009875263,0.046,0.043,1,,,,,
Ypel2,0.82255377,-0.032137752,0.048,0.045,1,,,,,
Aebp2,0.822583617,-0.071179043,0.112,0.111,1,,,,,
Gm9962,0.822596194,-0.003263605,0.008,0.007,1,,,,,
Pacs2,0.822698975,-0.019693241,0.069,0.07,1,,,,,
Ndufs4,0.822818674,-0.061843908,0.231,0.227,1,,,,,
Golga4,0.822861333,-0.061020649,0.173,0.171,1,,,,,
H1f0,0.823000909,-0.021759936,0.03,0.028,1,,,,,
Mns1,0.823037496,-0.029647223,0.021,0.022,1,,,,,
Cars,0.82311232,-0.028071882,0.025,0.023,1,,,,,
Tsks,0.823118151,0.002273485,0.008,0.007,1,,,,,
Gm34267,0.823118151,0.003764446,0.007,0.008,1,,,,,
Uqcrh,0.823293227,-0.09158914,0.181,0.178,1,,,,,
Trpm2,0.823379159,-0.000645825,0.008,0.007,1,,,,,
4933426B08Rik,0.823393226,-0.003205025,0.019,0.017,1,,,,,
Gm38593,0.823477057,-0.008986061,0.019,0.017,1,,,,,
Gm43707,0.823545421,-0.019031124,0.01,0.01,1,,,,,
Nsun4,0.82356997,-0.026829486,0.023,0.024,1,,,,,
Ccs,0.823588398,-0.04202978,0.076,0.072,1,,,,,
Gm12089,0.823640185,0.003130116,0.008,0.007,1,,,,,
Fam227b,0.823640186,0.002962517,0.008,0.007,1,,,,,
Gm43430,0.823640186,-0.001320228,0.008,0.007,1,,,,,
Prss27,0.823640186,0.000984607,0.008,0.007,1,,,,,
Gm10069,0.82364353,-4.64E-05,0.023,0.024,1,,,,,
C77080,0.823644722,-0.027027527,0.019,0.017,1,,,,,
Gm10790,0.823676263,0.00735365,0.015,0.017,1,,,,,
Hip1r,0.82374084,-0.043020658,0.062,0.063,1,,,,,
Acp6,0.823793043,-0.034685876,0.054,0.051,1,,,,,
ENSMUSG00000120883,0.823901233,-0.00035904,0.008,0.007,1,,,,,
Mcam,0.8241623,-0.000493611,0.008,0.007,1,,,,,
9430092D12Rik,0.824411291,-0.007073806,0.028,0.026,1,,,,,
Adam10,0.824595795,-0.074094296,0.182,0.17,1,,,,,
Eif1ad,0.824692213,-0.005272348,0.018,0.019,1,,,,,
Amz1,0.82481505,-0.00047288,0.008,0.007,1,,,,,
Utp18,0.824840907,-0.030673152,0.051,0.052,1,,,,,
0610043K17Rik,0.824889091,-0.031555563,0.116,0.117,1,,,,,
Ccdc22,0.824895384,-0.024352088,0.01,0.01,1,,,,,
Fam227a,0.824927926,0.017182457,0.053,0.055,1,,,,,
Pld5,0.824945616,-0.004883371,0.008,0.007,1,,,,,
Zfp599,0.824945616,-0.000929091,0.008,0.007,1,,,,,
Cdh9,0.824967872,-0.004387225,0.023,0.024,1,,,,,
Rrbp1,0.825040203,-0.089987498,0.221,0.217,1,,,,,
Gm38257,0.82520676,-0.001984798,0.008,0.007,1,,,,,
Slco3a1,0.825215193,-0.023454955,0.037,0.035,1,,,,,
Gpatch2l,0.82526921,-0.026289793,0.066,0.063,1,,,,,
Atxn2,0.825280409,-0.096993605,0.322,0.304,1,,,,,
Lrrfip1,0.825323155,-0.014193264,0.066,0.063,1,,,,,
Flot2,0.825470313,-0.053514698,0.1,0.101,1,,,,,
Adgrb2,0.825582596,-0.071290996,0.11,0.11,1,,,,,
Gm49355,0.825753629,-0.015006557,0.014,0.013,1,,,,,
Oxld1,0.82576699,-0.005543482,0.033,0.035,1,,,,,
Rspo3,0.825799258,-0.036753871,0.046,0.048,1,,,,,
Gm43513,0.825859703,0.003522846,0.008,0.007,1,,,,,
Trim41,0.825941098,-0.033389197,0.092,0.088,1,,,,,
ENSMUSG00000120687,0.825990308,-0.003117787,0.008,0.007,1,,,,,
1810024B03Rik,0.826013848,0.010403971,0.035,0.033,1,,,,,
Epha5,0.826039719,0.011139644,0.334,0.317,1,,,,,
Med25,0.826046488,-0.015552898,0.077,0.074,1,,,,,
Gm44829,0.826205948,-0.003712233,0.028,0.026,1,,,,,
Herc3,0.826348751,-0.003303083,0.101,0.103,1,,,,,
Dusp28,0.826382146,-0.003061901,0.008,0.007,1,,,,,
Rab4b,0.826470996,-0.02267369,0.01,0.01,1,,,,,
Tbc1d22a,0.826500814,-0.018859153,0.076,0.073,1,,,,,
Alg8,0.826559107,-0.055103339,0.025,0.026,1,,,,,
1600014C10Rik,0.826664085,-0.011369001,0.019,0.017,1,,,,,
Rexo4,0.826754791,-0.036120914,0.082,0.078,1,,,,,
1700066B19Rik,0.82677403,-0.008463319,0.008,0.007,1,,,,,
Sp4,0.826851265,-0.037230822,0.145,0.138,1,,,,,
Harbi1,0.826909657,-0.028247728,0.014,0.013,1,,,,,
Atp2b3,0.826909657,-0.024483637,0.014,0.013,1,,,,,
Spsb4,0.826959901,-0.016823755,0.037,0.035,1,,,,,
Nlgn1,0.827182292,0.020562033,0.833,0.88,1,,,,,
Mipep,0.827305703,-0.053468754,0.033,0.034,1,,,,,
Satb2,0.827329064,-0.008277442,0.039,0.04,1,,,,,
Gm27153,0.827430501,-0.013925071,0.034,0.032,1,,,,,
Lsm12,0.827462621,-0.017441281,0.051,0.053,1,,,,,
Il17d,0.827487811,-0.020070795,0.014,0.013,1,,,,,
Gm37558,0.82781926,-0.003589575,0.008,0.007,1,,,,,
Map3k15,0.827966993,0.006222048,0.03,0.029,1,,,,,
Spata17,0.827992147,-0.021800064,0.034,0.032,1,,,,,
Plet1os,0.828080615,-0.007421087,0.008,0.007,1,,,,,
Gm43466,0.82834199,-0.011185182,0.008,0.007,1,,,,,
Arhgap15,0.828347543,-0.016145656,0.018,0.019,1,,,,,
Gar1,0.828362367,-0.037453536,0.021,0.019,1,,,,,
Lrrc73,0.828428217,-0.018778905,0.023,0.024,1,,,,,
5730522E02Rik,0.828488047,-0.038609271,0.05,0.048,1,,,,,
Fam136a,0.82849146,-0.031420996,0.034,0.032,1,,,,,
Nkrf,0.828642024,0.005421408,0.012,0.011,1,,,,,
Ppat,0.828651519,0.008818983,0.048,0.046,1,,,,,
Med7,0.828707911,-0.026946329,0.046,0.047,1,,,,,
Zfp90,0.828886088,-0.010898133,0.037,0.035,1,,,,,
Aldh18a1,0.828948366,-0.021578618,0.01,0.01,1,,,,,
Maea,0.8290257,-0.013365865,0.097,0.098,1,,,,,
AV039307,0.829089983,-0.020724738,0.043,0.041,1,,,,,
Gpr22,0.829164855,-0.005436008,0.06,0.057,1,,,,,
Fig4,0.829195885,-0.027751085,0.063,0.064,1,,,,,
Ubtf,0.829235429,-0.023475659,0.066,0.063,1,,,,,
Fbxl16,0.829267036,-0.008723592,0.067,0.069,1,,,,,
Rufy1,0.829319939,-0.088280214,0.138,0.137,1,,,,,
Trmt6,0.829320929,-0.05707521,0.064,0.065,1,,,,,
Mcmdc2,0.829398981,-0.009925475,0.01,0.01,1,,,,,
Tmem250-ps,0.82962431,-0.024097004,0.01,0.01,1,,,,,
Gm6119,0.829679311,-0.007796053,0.001,0.001,1,,,,,
Alkal1,0.829679311,-0.001735395,0.001,0.001,1,,,,,
Gm38178,0.829679311,-0.001668858,0.001,0.001,1,,,,,
Gm37151,0.829679311,-0.004555479,0.001,0.001,1,,,,,
Gm3052,0.829679311,-0.004991713,0.001,0.001,1,,,,,
1110002O04Rik,0.829679311,-0.008689479,0.001,0.001,1,,,,,
Gm37370,0.829679311,-0.004817465,0.001,0.001,1,,,,,
Aox2,0.829679311,-0.003772826,0.001,0.001,1,,,,,
Gm29018,0.829679311,-0.007376353,0.001,0.001,1,,,,,
Gm26813,0.829679311,-0.005731946,0.001,0.001,1,,,,,
Ctla4,0.829679311,-0.004877113,0.001,0.001,1,,,,,
Gm15793,0.829679311,-0.002588808,0.001,0.001,1,,,,,
Gm29113,0.829679311,-0.001011841,0.001,0.001,1,,,,,
BC035947,0.829679311,-0.005523833,0.001,0.001,1,,,,,
A630081D01Rik,0.829679311,-0.002049044,0.001,0.001,1,,,,,
Gm28884,0.829679311,-0.004493575,0.001,0.001,1,,,,,
Gm16341,0.829679311,-0.002271798,0.001,0.001,1,,,,,
ENSMUSG00000120706,0.829679311,-0.002891026,0.001,0.001,1,,,,,
ENSMUSG00000119944,0.829679311,-0.002743226,0.001,0.001,1,,,,,
Ecel1,0.829679311,-0.006596652,0.001,0.001,1,,,,,
Gm22549,0.829679311,-0.004760044,0.001,0.001,1,,,,,
Gm15699,0.829679311,-0.005228519,0.001,0.001,1,,,,,
Gm17634,0.829679311,-0.002927198,0.001,0.001,1,,,,,
Gm17916,0.829679311,-0.005698574,0.001,0.001,1,,,,,
Gm28209,0.829679311,-0.002814749,0.001,0.001,1,,,,,
ENSMUSG00000121271,0.829679311,-0.002742033,0.001,0.001,1,,,,,
Pigr,0.829679311,-0.002930073,0.001,0.001,1,,,,,
Gm24517,0.829679311,-0.001749538,0.001,0.001,1,,,,,
A130071D04Rik,0.829679311,-0.004166965,0.001,0.001,1,,,,,
Cfhr2,0.829679311,-0.002195919,0.001,0.001,1,,,,,
Rgs13,0.829679311,-0.002336722,0.001,0.001,1,,,,,
Gm8818,0.829679311,-0.001144434,0.001,0.001,1,,,,,
Gm29291,0.829679311,-0.001955942,0.001,0.001,1,,,,,
Gm10530,0.829679311,-0.002647466,0.001,0.001,1,,,,,
Gm38039,0.829679311,-0.002709475,0.001,0.001,1,,,,,
Ifi202b,0.829679311,-0.002684824,0.001,0.001,1,,,,,
Hmga2-ps1,0.829679311,-0.003441578,0.001,0.001,1,,,,,
Lefty2,0.829679311,-0.006021077,0.001,0.001,1,,,,,
Hhipl2,0.829679311,-0.002435655,0.001,0.001,1,,,,,
