"","Cluster","group","othergroup","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"3447","Oligo.circadian","Oligo","circadian","GO:0051098","regulation of binding","6/113","408/28943",0.00539469105000081,0.0407436327437349,0.0285471073225734,"11461/12313/15516/18102/227120/16765",6
"3456","Oligo.circadian","Oligo","circadian","GO:0032410","negative regulation of transporter activity","3/113","94/28943",0.00600216668031025,0.0438453356187909,0.0307203216113895,"11735/12313/12314",3
"3463","Oligo.circadian","Oligo","circadian","GO:0043271","negative regulation of ion transport","4/113","187/28943",0.00628747785714532,0.0448558519730258,0.0314283419049406,"11735/11957/12313/12314",4
"3468","Oligo.circadian","Oligo","circadian","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","3/113","96/28943",0.00636196105182951,0.0448558519730258,0.0314283419049406,"13383/50791/20614",3
"3503","OPC.circadian","OPC","circadian","GO:0051651","maintenance of location in cell","5/28","232/28943",2.67979109456873e-06,0.000244977569228491,0.000138455873219384,"12313/12314/14319/14828/19241",5
"3508","OPC.circadian","OPC","circadian","GO:0006458","'de novo' protein folding","3/28","38/28943",6.68647731913398e-06,0.000431474448181763,0.000243859761050769,"14828/15481/15528",3
"3510","OPC.circadian","OPC","circadian","GO:0032409","regulation of transporter activity","5/28","317/28943",1.22041777083217e-05,0.000704630681369942,0.000398241588376813,"11461/11931/12313/12314/22629",5
"3513","OPC.circadian","OPC","circadian","GO:0061077","chaperone-mediated protein folding","3/28","64/28943",3.24720066231881e-05,0.00161917233025624,0.000915120186653483,"14828/15481/15528",3
"3521","OPC.circadian","OPC","circadian","GO:0051284","positive regulation of sequestering of calcium ion","2/28","17/28943",0.000121643016130083,0.00444807962315671,0.00251395566668839,"12313/12314",2
"3522","OPC.circadian","OPC","circadian","GO:0045185","maintenance of protein location","3/28","101/28943",0.000126809669058497,0.00448742603087649,0.00253619338116994,"14828/19241/54401",3
"3527","OPC.circadian","OPC","circadian","GO:0031647","regulation of protein stability","4/28","312/28943",0.000221101786943353,0.00668519264436491,0.00377832218733477,"11931/14433/15516/15481",4
"3530","OPC.circadian","OPC","circadian","GO:0042026","protein refolding","2/28","24/28943",0.000245831577125676,0.00691480102838118,0.003908091738921,"14828/15481",2
"3535","OPC.circadian","OPC","circadian","GO:0032411","positive regulation of transporter activity","3/28","143/28943",0.000353378724489255,0.00881037410828893,0.0049794274814395,"11931/12313/12314",3
"3543","OPC.circadian","OPC","circadian","GO:0051098","regulation of binding","4/28","408/28943",0.000609428232338945,0.0127489882083487,0.00720544456624997,"11461/12313/15516/16765",4
"3551","OPC.circadian","OPC","circadian","GO:0000910","cytokinesis","3/28","190/28943",0.000808307669262693,0.0145224967354252,0.00820779213852654,"12313/12314/16765",3
"3556","OPC.circadian","OPC","circadian","GO:0070997","neuron death","4/28","450/28943",0.000878267564204889,0.0145224967354252,0.00820779213852654,"13653/14433/15516/22187",4
"3563","OPC.circadian","OPC","circadian","GO:0002347","response to tumor cell","2/28","48/28943",0.000990383847121833,0.0149423354777894,0.00844507565745621,"12313/12314",2
"3581","OPC.circadian","OPC","circadian","GO:0140115","export across plasma membrane","2/28","61/28943",0.00159430653233844,0.019305939806013,0.0109112877663884,"11931/12314",2
"3591","OPC.circadian","OPC","circadian","GO:0032835","glomerulus development","2/28","66/28943",0.00186316378990724,0.0204389067752824,0.0115516154974249,"70350/13653",2
"3596","OPC.circadian","OPC","circadian","GO:0032507","maintenance of protein location in cell","2/28","70/28943",0.00209268330978184,0.0216572980267045,0.0122402231326862,"14828/19241",2
"3601","OPC.circadian","OPC","circadian","GO:0034764","positive regulation of transmembrane transport","3/28","273/28943",0.00228366357493722,0.0226674146621777,0.0128111185875571,"11931/12313/12314",3
"3621","OPC.circadian","OPC","circadian","GO:0051222","positive regulation of protein transport","3/28","321/28943",0.00360524390020581,0.0304227119886598,0.0171942401394431,"56455/15516/268373",3
"3624","OPC.circadian","OPC","circadian","GO:0032410","negative regulation of transporter activity","2/28","94/28943",0.00373376858047246,0.0307965724269044,0.0174055377435558,"12313/12314",2
"3630","OPC.circadian","OPC","circadian","GO:0043270","positive regulation of ion transport","3/28","343/28943",0.00433916940244599,0.0342450995286565,0.0193545685576728,"11931/12313/12314",3
"3641","OPC.circadian","OPC","circadian","GO:0002027","regulation of heart rate","2/28","113/28943",0.0053445904862834,0.0390867717563526,0.0220909740099714,"12313/12314",2
"3646","OPC.circadian","OPC","circadian","GO:0051702","biological process involved in interaction with symbiont","2/28","120/28943",0.00600530753725436,0.0425020797959228,0.0240212301490175,"14433/15481",2
"3647","OPC.circadian","OPC","circadian","GO:0051283","negative regulation of sequestering of calcium ion","2/28","121/28943",0.00610260150288153,0.0429138067221862,0.0242539290499138,"12313/12314",2
"3650","OPC.circadian","OPC","circadian","GO:0051282","regulation of sequestering of calcium ion","2/28","123/28943",0.00629935490033044,0.0434615869538521,0.0245635222528608,"12313/12314",2
"3654","OPC.circadian","OPC","circadian","GO:0051208","sequestering of calcium ion","2/28","125/28943",0.00649898635925653,0.043738576908616,0.02472007081435,"12313/12314",2
"3657","OPC.circadian","OPC","circadian","GO:0009593","detection of chemical stimulus","2/28","129/28943",0.00690683930510679,0.0455065725659275,0.0257193026352553,"12313/12314",2
"3659","OPC.circadian","OPC","circadian","GO:0019079","viral genome replication","2/28","130/28943",0.00701058410541636,0.0455065725659275,0.0257193026352553,"15481/268373",2
"3665","OPC.circadian","OPC","circadian","GO:0035966","response to topologically incorrect protein","2/28","138/28943",0.00786598347432303,0.0495918613294963,0.0280282169774729,"14828/15481",2
"3669","OPC.sleep","OPC","sleep","GO:0036093","germ cell proliferation","1/2","14/28943",0.00096720144978224,0.0113247880241518,NA,"19215",1
"3671","OPC.sleep","OPC","sleep","GO:0050802","circadian sleep/wake cycle, sleep","1/2","29/28943",0.00200296941878098,0.0113247880241518,NA,"19215",1
"3673","OPC.sleep","OPC","sleep","GO:0042749","regulation of circadian sleep/wake cycle","1/2","30/28943",0.00207200151607478,0.0113247880241518,NA,"19215",1
"3682","OPC.sleep","OPC","sleep","GO:0048512","circadian behavior","1/2","63/28943",0.00434872129446406,0.0118268528467801,NA,"19215",1
"3683","OPC.sleep","OPC","sleep","GO:0007622","rhythmic behavior","1/2","66/28943",0.00455556689045844,0.0118268528467801,NA,"19215",1
"3687","OPC.sleep","OPC","sleep","GO:2000242","negative regulation of reproductive process","1/2","80/28943",0.00552056221642483,0.0121452368761346,NA,"19215",1
"3689","OPC.sleep","OPC","sleep","GO:0043299","leukocyte degranulation","1/2","101/28943",0.00696717776976519,0.0125046165468743,NA,"19215",1
"3691","OPC.sleep","OPC","sleep","GO:0050795","regulation of behavior","1/2","103/28943",0.00710489576526951,0.0125046165468743,NA,"19215",1
"3692","OPC.sleep","OPC","sleep","GO:1990849","vacuolar localization","1/2","103/28943",0.00710489576526951,0.0125046165468743,NA,"19215",1
"3694","OPC.sleep","OPC","sleep","GO:0042752","regulation of circadian rhythm","1/2","129/28943",0.00889436062774951,0.0139123746557803,NA,"19215",1
"3701","OPC.sleep","OPC","sleep","GO:2000241","regulation of reproductive process","1/2","225/28943",0.0154876338367752,0.0200428202593562,NA,"19215",1
"3702","OPC.sleep","OPC","sleep","GO:0002274","myeloid leukocyte activation","1/2","272/28943",0.0187075670498151,0.0235180842911962,NA,"19215",1
"3707","OPC.sleep","OPC","sleep","GO:0002366","leukocyte activation involved in immune response","1/2","328/28943",0.0225371974381467,0.024479513709198,NA,"19215",1
"3708","OPC.sleep","OPC","sleep","GO:0002263","cell activation involved in immune response","1/2","332/28943",0.0228104559562982,0.024479513709198,NA,"19215",1
"3711","OPC.sleep","OPC","sleep","GO:0051656","establishment of organelle localization","1/2","455/28943",0.0311945071967425,0.0311945071967425,NA,"19215",1
