"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"36","Atp8a2",6.675488616053e-13,-0.24809662719683,0.5,0.634,2.3275426157592e-08,4.56066453052649e-07,0.144187234234279,0.604,0.5,0.0159016690185867
"37","B230303A05Rik",7.30953325558885e-10,-0.358396129805312,0.341,0.438,2.54861496022616e-05,4.10817391122514e-20,0.579662626364273,0.48,0.341,1.43239699762687e-15
"38","B830012L14Rik",2.46212101974793e-10,-0.24064970465715,0.373,0.489,8.5846773595551e-06,1.24443427402643e-10,0.226192443902233,0.494,0.373,4.33896898324797e-06
"39","Babam2",8.15344803058827e-10,-0.188463547597106,0.294,0.401,2.84286272482521e-05,6.1956189893845e-10,0.200835254400009,0.402,0.294,2.16022647302869e-05
"40","Basp1",1.2190306916064e-25,0.472502468143945,0.766,0.684,4.25039431242404e-21,1.00722215347037e-24,-0.46073245769145,0.692,0.766,3.51188148250515e-20
"41","Bbln",3.55797243507343e-13,0.375669868540356,0.289,0.188,1.24055824893705e-08,1.59217950886044e-09,-0.358811947113855,0.212,0.289,5.5514522935437e-05
"42","Bc1",1.72647587397519e-08,0.301171247487686,0.451,0.378,0.000601970342978929,2.27976841080442e-23,-0.498826517032372,0.307,0.451,7.94886851795178e-19
"43","Bex2",2.84204258559383e-32,0.566160116091525,0.633,0.482,9.90934988319e-28,7.20896914428002e-11,-0.312646107730816,0.578,0.633,2.51355127153611e-06
"44","Btf3l4",1.89863839551979e-09,-0.188074568517245,0.16,0.244,6.61998249365886e-05,1.07570238083075e-08,0.144283999131755,0.241,0.16,0.000375065149124256
"45","C130071C03Rik",3.03551458699516e-15,-0.243503371338581,0.714,0.822,1.0583928710476e-10,2.63767075251669e-12,0.187028784609891,0.833,0.714,9.19676661279994e-08
"46","C1ql3",9.20378902463715e-17,0.456897198223149,0.304,0.188,3.20908511922023e-12,4.18253618810414e-20,-0.517259217231315,0.182,0.304,1.45832489270627e-15
"47","C79798",1.73968951094212e-07,0.231962620277977,0.06,0.023,0.00606577541780188,3.26132863104096e-07,-0.265865882981161,0.024,0.06,0.0113712745378505
"48","Cacna1b",5.89164804477689e-12,-0.240629246135713,0.476,0.601,2.05424092377236e-07,1.01789794626255e-12,0.226394928192121,0.623,0.476,3.54910476923362e-08
"49","Cacybp",1.22749688597946e-09,0.297072378293057,0.254,0.174,4.27991339234457e-05,8.60643259609942e-08,-0.307752282851443,0.187,0.254,0.00300080485328198
"50","Calm1",3.96102319582453e-93,0.724446208063229,0.967,0.912,1.38108995768814e-88,6.19716532696005e-55,-0.529628791514092,0.942,0.967,2.16076563455116e-50
