X.1,X,p_val.x,avg_log2FC.x,pct.1.x,pct.2.x,p_val_adj.x,p_val.y,avg_log2FC.y,pct.1.y,pct.2.y,p_val_adj.y,hits in circadian databases
1411,Prex2,8.21E-07,-0.045342155,0.079,0.106,0.028630675,2.43E-15,0.090007714,0.125,0.079,8.46E-11,2
1412,Prickle1,3.93E-07,-0.057550643,0.897,0.937,0.01369684,3.26E-08,-0.084223187,0.874,0.897,0.001135512,#N/A
1414,Primpol,1.01E-08,-0.041079732,0.034,0.055,0.000352776,1.30E-09,0.048393473,0.057,0.034,4.53E-05,#N/A
1415,Prkar1a,1.03E-33,0.293462826,0.493,0.407,3.58E-29,6.54E-23,-0.222289143,0.429,0.493,2.28E-18,1
1416,Prkcb,4.50E-25,0.186164557,0.889,0.9,1.57E-20,9.84E-28,-0.172438779,0.865,0.889,3.43E-23,#N/A
1417,Prkcg,8.08E-29,0.216279761,0.542,0.453,2.82E-24,9.41E-29,-0.227628921,0.462,0.542,3.28E-24,#N/A
1418,Prmt1,5.42E-08,0.115954334,0.145,0.114,0.001888278,1.35E-07,-0.064859164,0.114,0.145,0.004692557,#N/A
1419,Prnp,1.97E-40,0.318302482,0.427,0.326,6.86E-36,1.76E-21,-0.158049782,0.36,0.427,6.13E-17,5
1420,Prodh,4.47E-13,-0.1009391,0.156,0.206,1.56E-08,1.25E-10,0.081748188,0.205,0.156,4.35E-06,2
1421,Prpf19,2.16E-11,0.141068633,0.182,0.14,7.53E-07,4.30E-08,-0.100896692,0.148,0.182,0.001499237,2
1423,Prpf4b,4.10E-20,0.1640474,0.85,0.847,1.43E-15,2.30E-58,-0.273119433,0.804,0.85,8.02E-54,1
1424,Prr16,1.48E-45,-0.358508404,0.627,0.712,5.15E-41,3.55E-14,0.24607734,0.667,0.627,1.24E-09,2
1425,Prrt1,1.24E-25,0.178699176,0.243,0.17,4.33E-21,4.83E-16,-0.127168484,0.186,0.243,1.68E-11,#N/A
1426,Prss12,2.77E-17,-0.150252557,0.148,0.206,9.66E-13,9.20E-09,0.062440523,0.191,0.148,0.000320827,#N/A
1427,Prss36,1.50E-09,-0.048065774,0.053,0.08,5.21E-05,1.30E-07,0.039789678,0.078,0.053,0.004539447,#N/A
1428,Prune2,7.10E-15,-0.091529023,0.169,0.227,2.47E-10,4.71E-21,0.099083411,0.246,0.169,1.64E-16,1
1429,Psap,4.71E-64,0.412072207,0.615,0.505,1.64E-59,3.60E-41,-0.267250196,0.529,0.615,1.25E-36,#N/A
1431,Pskh1,5.21E-11,-0.060916312,0.075,0.109,1.82E-06,7.92E-12,0.065377849,0.113,0.075,2.76E-07,#N/A
1432,Psma4,1.07E-22,0.214095794,0.251,0.182,3.74E-18,7.56E-09,-0.098243285,0.212,0.251,0.000263592,#N/A
1433,Psma5,8.88E-18,0.195673859,0.249,0.189,3.10E-13,2.39E-10,-0.122855062,0.205,0.249,8.35E-06,#N/A
1434,Psma6,1.53E-10,0.141939763,0.171,0.131,5.34E-06,3.94E-07,-0.110804619,0.139,0.171,0.01372052,1
1436,Psmb1,1.97E-20,0.247027101,0.302,0.234,6.87E-16,5.86E-10,-0.142141757,0.259,0.302,2.04E-05,#N/A
1437,Psmb3,3.63E-26,0.219657844,0.227,0.155,1.27E-21,1.26E-09,-0.115609969,0.185,0.227,4.39E-05,1
1438,Psmb4,7.61E-42,0.286742611,0.226,0.135,2.65E-37,1.84E-23,-0.19031965,0.156,0.226,6.41E-19,#N/A
1440,Psmb6,6.63E-25,0.205986231,0.189,0.124,2.31E-20,1.54E-12,-0.106753512,0.141,0.189,5.35E-08,#N/A
1441,Psmc2,2.86E-14,0.146176958,0.231,0.18,9.99E-10,3.24E-11,-0.11122971,0.185,0.231,1.13E-06,1
1442,Psmc3,1.70E-27,0.278380623,0.328,0.25,5.93E-23,3.51E-25,-0.219855719,0.252,0.328,1.22E-20,1
1443,Psmc4,1.92E-07,0.120425179,0.186,0.153,0.006694533,5.27E-09,-0.105575304,0.148,0.186,0.000183584,1
1445,Psmd12,1.08E-12,0.149388843,0.305,0.252,3.75E-08,5.19E-11,-0.131199688,0.26,0.305,1.81E-06,#N/A
1446,Psmd2,2.18E-22,0.199994011,0.213,0.149,7.61E-18,3.28E-10,-0.152434434,0.172,0.213,1.14E-05,#N/A
1447,Psmd4,7.60E-17,0.202047105,0.393,0.335,2.65E-12,4.31E-12,-0.142034157,0.348,0.393,1.50E-07,2
1448,Pspc1,1.39E-10,-0.100428394,0.388,0.445,4.83E-06,8.98E-07,0.092667782,0.441,0.388,0.031320458,3
1449,Ptbp2,5.58E-20,-0.151825842,0.452,0.531,1.95E-15,4.04E-13,0.14490285,0.526,0.452,1.41E-08,1
1450,Ptch1,1.17E-07,0.099520889,0.2,0.165,0.004062846,2.52E-22,-0.175437654,0.135,0.2,8.80E-18,1
1451,Ptgds,7.26E-73,0.493365245,0.5,0.356,2.53E-68,7.29E-12,0.277358864,0.568,0.5,2.54E-07,2
1453,Ptgr2,7.48E-17,-0.079166468,0.04,0.075,2.61E-12,5.42E-20,0.087976593,0.081,0.04,1.89E-15,#N/A
1454,Ptk2,4.38E-30,0.209476879,0.859,0.858,1.53E-25,3.80E-20,-0.1541276,0.839,0.859,1.33E-15,1
1458,Ptov1,2.85E-20,0.196345427,0.233,0.17,9.92E-16,2.04E-12,-0.136631417,0.186,0.233,7.11E-08,#N/A
1459,Ptpn4,7.78E-14,-0.118324187,0.511,0.578,2.71E-09,1.09E-08,0.109773324,0.571,0.511,0.000380455,2
1461,Ptprn,2.14E-93,0.376586195,0.799,0.731,7.45E-89,8.47E-104,-0.397571356,0.707,0.799,2.95E-99,#N/A
1462,Pttg1,1.42E-12,0.11396955,0.107,0.072,4.96E-08,5.43E-11,-0.090753743,0.073,0.107,1.89E-06,1
1464,Pxdn,8.97E-22,-0.151044127,0.238,0.315,3.13E-17,1.05E-16,0.138761426,0.311,0.238,3.66E-12,8
1465,R3hdm2,1.18E-07,0.107937382,0.81,0.819,0.004106142,5.89E-40,-0.239033801,0.772,0.81,2.05E-35,#N/A
1466,Rab14,1.34E-39,0.310032713,0.579,0.5,4.66E-35,2.63E-36,-0.24402193,0.5,0.579,9.18E-32,3
1467,Rab2a,3.81E-19,0.230167097,0.609,0.571,1.33E-14,4.93E-17,-0.191149048,0.572,0.609,1.72E-12,#N/A
1468,Rab30,1.26E-14,-0.097613885,0.219,0.282,4.39E-10,5.03E-15,0.119142859,0.286,0.219,1.75E-10,#N/A
1469,Rab31,1.90E-11,-0.091964032,0.156,0.202,6.64E-07,8.97E-07,0.047960307,0.194,0.156,0.03127594,#N/A
1471,Rab3c,5.25E-16,0.221077391,0.523,0.465,1.83E-11,1.45E-11,-0.146840047,0.477,0.523,5.06E-07,1
1472,Rab42,2.32E-10,-0.051901835,0.036,0.06,8.09E-06,1.67E-10,0.052796635,0.062,0.036,5.81E-06,#N/A
1473,Rab6a,2.10E-25,0.257126193,0.618,0.572,7.33E-21,1.76E-20,-0.177968579,0.579,0.618,6.12E-16,#N/A
1474,Rab6b,2.00E-43,0.319658374,0.725,0.676,6.98E-39,2.25E-75,-0.366180758,0.637,0.725,7.83E-71,#N/A
1475,Rabac1,4.77E-39,0.296364519,0.369,0.27,1.66E-34,1.78E-16,-0.181887049,0.311,0.369,6.20E-12,2
1476,Rabgap1,7.64E-11,-0.091727658,0.593,0.656,2.66E-06,3.28E-12,0.159172519,0.646,0.593,1.14E-07,1
1477,Rabgap1l,4.45E-23,-0.13903895,0.829,0.874,1.55E-18,8.75E-16,0.147373622,0.845,0.829,3.05E-11,2
1478,Rac1,2.84E-13,0.184923212,0.297,0.246,9.89E-09,1.73E-14,-0.153828192,0.245,0.297,6.02E-10,1
1479,Rack1,6.74E-24,0.229733645,0.2,0.134,2.35E-19,6.98E-14,-0.132278688,0.149,0.2,2.43E-09,#N/A
1480,Rad18,2.08E-17,-0.08804077,0.071,0.116,7.25E-13,1.38E-15,0.08490151,0.115,0.071,4.80E-11,#N/A
1482,Ralgps1,2.65E-28,-0.171748353,0.561,0.653,9.23E-24,4.12E-11,0.127729184,0.628,0.561,1.44E-06,1
1483,Ralyl,1.98E-23,-0.149870526,0.917,0.941,6.90E-19,2.68E-19,0.175665686,0.906,0.917,9.34E-15,#N/A
1484,Ramac,2.54E-20,0.173118242,0.186,0.127,8.86E-16,7.78E-08,-0.107177356,0.152,0.186,0.002713038,#N/A
1485,Ran,4.09E-43,0.290886016,0.266,0.169,1.43E-38,5.59E-21,-0.180251795,0.198,0.266,1.95E-16,3
1486,Ranbp1,1.68E-13,0.15088289,0.189,0.142,5.85E-09,1.36E-10,-0.104444169,0.146,0.189,4.73E-06,#N/A
1488,Rap1gap2,8.25E-25,-0.167501316,0.558,0.645,2.88E-20,2.81E-16,0.168613208,0.629,0.558,9.81E-12,#N/A
1489,Rars2,1.12E-14,-0.098789735,0.283,0.349,3.89E-10,1.09E-08,0.076176752,0.34,0.283,0.000379846,#N/A
1490,Rasal2,1.26E-19,-0.12603791,0.831,0.878,4.40E-15,2.49E-09,0.119804128,0.842,0.831,8.68E-05,2
1491,Rasd2,4.55E-10,0.071284552,0.058,0.035,1.58E-05,1.14E-06,-0.056296075,0.039,0.058,0.039698391,1
1492,Rasgef1a,7.64E-21,0.205157539,0.607,0.556,2.66E-16,1.52E-15,-0.162057401,0.57,0.607,5.29E-11,#N/A
1493,Rasgef1b,6.35E-40,-0.246889301,0.676,0.752,2.22E-35,1.31E-08,0.1380507,0.706,0.676,0.00045615,#N/A
1494,Rasgrf2,2.52E-18,-0.234218474,0.365,0.432,8.77E-14,4.35E-09,0.169565449,0.417,0.365,0.000151797,#N/A
1495,Rasgrp1,1.83E-09,0.136608952,0.526,0.489,6.38E-05,4.48E-20,-0.188464778,0.467,0.526,1.56E-15,1
1496,Rbbp7,8.06E-08,0.157793283,0.276,0.241,0.002809263,6.00E-09,-0.121056739,0.236,0.276,0.0002093,1
1497,Rbks,3.39E-14,-0.084194653,0.104,0.15,1.18E-09,1.77E-10,0.073149275,0.144,0.104,6.16E-06,1
1498,Rbm11,2.69E-07,-0.036914475,0.045,0.066,0.009378562,1.65E-12,0.053984115,0.076,0.045,5.75E-08,#N/A
1499,Rbm26,4.18E-69,-0.289344734,0.627,0.75,1.46E-64,3.34E-21,0.180420736,0.701,0.627,1.16E-16,1
1500,Rbm28,7.17E-12,0.163008361,0.43,0.387,2.50E-07,1.17E-11,-0.150759274,0.387,0.43,4.07E-07,1
1501,Rbm5,1.21E-28,-0.179897849,0.595,0.676,4.22E-24,6.92E-11,0.110162273,0.652,0.595,2.41E-06,1
1502,Rbm8a,5.13E-10,0.121635293,0.122,0.089,1.79E-05,9.79E-09,-0.091271244,0.09,0.122,0.000341468,#N/A
1503,Rccd1,3.09E-14,-0.066173238,0.046,0.079,1.08E-09,7.81E-07,0.04222172,0.068,0.046,0.027243742,#N/A
1504,Recql5,2.28E-09,-0.063553856,0.096,0.131,7.96E-05,3.21E-10,0.069838733,0.135,0.096,1.12E-05,#N/A
1505,Repin1,7.79E-07,-0.035639637,0.042,0.062,0.027169827,5.39E-07,0.040006431,0.063,0.042,0.0187835,2
1507,Rex1bd,2.84E-19,0.169785062,0.133,0.084,9.91E-15,6.26E-08,-0.081253435,0.102,0.133,0.002182776,#N/A
1508,Rfx7,2.81E-09,-0.070711215,0.554,0.614,9.79E-05,6.91E-07,0.094281325,0.602,0.554,0.024084822,#N/A
1509,Rgl1,5.35E-13,0.178499035,0.46,0.416,1.87E-08,3.88E-08,-0.107250369,0.429,0.46,0.00135179,2
1510,Rgs17,3.09E-25,0.231303331,0.502,0.431,1.08E-20,1.88E-17,-0.174707292,0.441,0.502,6.55E-13,#N/A
1512,Rgs20,5.67E-25,0.256064471,0.396,0.324,1.98E-20,3.25E-37,-0.297769821,0.297,0.396,1.13E-32,#N/A
1513,Rgs22,1.71E-10,-0.034237585,0.009,0.023,5.95E-06,2.45E-16,0.046418273,0.029,0.009,8.53E-12,#N/A
1514,Rgs4,1.35E-21,0.246922285,0.282,0.215,4.71E-17,3.21E-27,-0.21517849,0.204,0.282,1.12E-22,1
1515,Rheb,1.27E-12,0.178263863,0.385,0.334,4.44E-08,8.01E-30,-0.191057053,0.298,0.385,2.79E-25,#N/A
1516,Rian,4.43E-14,-0.095496374,0.867,0.913,1.54E-09,2.48E-10,0.11679512,0.889,0.867,8.66E-06,#N/A
1517,Rims2,2.33E-30,-0.150381264,0.915,0.946,8.12E-26,8.82E-29,0.191304596,0.907,0.915,3.08E-24,#N/A
1518,Rita1,7.22E-07,0.061992911,0.077,0.055,0.025187298,1.20E-07,-0.063834488,0.053,0.077,0.004171228,#N/A
1519,Rn18s-rs5,6.03E-82,0.329525765,1,1,2.10E-77,0,-0.562315613,0.999,1,0,#N/A
1520,Rnf11,1.61E-10,0.154843836,0.321,0.277,5.63E-06,6.84E-08,-0.119066274,0.288,0.321,0.002384457,#N/A
1521,Rnf13,1.74E-09,-0.07245357,0.276,0.327,6.06E-05,1.14E-13,0.114142657,0.349,0.276,3.96E-09,#N/A
1522,Rnf144a,1.14E-18,-0.118191896,0.211,0.28,3.96E-14,1.83E-10,0.08426493,0.267,0.211,6.39E-06,5
1523,Rnf180,1.87E-14,-0.130995694,0.216,0.275,6.52E-10,6.95E-14,0.122241714,0.28,0.216,2.42E-09,#N/A
1524,Rnf187,5.80E-24,0.240141344,0.301,0.227,2.02E-19,3.57E-12,-0.145535374,0.252,0.301,1.24E-07,#N/A
1525,Rnf207,3.24E-14,-0.077067191,0.061,0.097,1.13E-09,1.78E-09,0.054870142,0.09,0.061,6.20E-05,#N/A
1526,Rnf208,6.14E-13,0.126122692,0.145,0.104,2.14E-08,1.79E-07,-0.082986407,0.114,0.145,0.006239339,#N/A
1527,Rnf227,4.69E-25,0.266830205,0.42,0.344,1.64E-20,1.45E-12,-0.136965794,0.372,0.42,5.04E-08,#N/A
1528,Rnf6,7.04E-07,0.10844209,0.194,0.163,0.024548964,7.56E-10,-0.102868755,0.154,0.194,2.64E-05,1
1529,Rnpep,4.05E-16,-0.11660864,0.172,0.232,1.41E-11,6.68E-08,0.050570599,0.218,0.172,0.002328535,#N/A
1531,Robo2,5.57E-08,-0.081242218,0.779,0.82,0.001942113,8.03E-07,0.118152449,0.796,0.779,0.028005936,#N/A
1532,Robo3,3.10E-11,-0.100702579,0.157,0.203,1.08E-06,7.89E-11,0.117407225,0.203,0.157,2.75E-06,#N/A
1533,Rock2,5.63E-40,0.247218685,0.808,0.776,1.96E-35,7.73E-54,-0.26374577,0.754,0.808,2.69E-49,#N/A
1534,Romo1,4.28E-17,0.158034265,0.132,0.086,1.49E-12,2.47E-17,-0.136906931,0.083,0.132,8.61E-13,1
1535,Rpgr,1.14E-25,-0.159672412,0.264,0.351,3.99E-21,2.31E-20,0.150563017,0.348,0.264,8.04E-16,#N/A
1537,Rpl11,1.19E-57,0.391107225,0.4,0.274,4.16E-53,5.10E-19,-0.185160891,0.331,0.4,1.78E-14,6
1538,Rpl12,1.76E-31,0.264314877,0.271,0.186,6.14E-27,9.13E-11,-0.085730342,0.222,0.271,3.18E-06,#N/A
1539,Rpl14,6.16E-47,0.324157195,0.283,0.18,2.15E-42,6.86E-16,-0.163136832,0.224,0.283,2.39E-11,1
1540,Rpl15,1.63E-13,0.149332278,0.169,0.123,5.69E-09,1.93E-07,-0.08766714,0.136,0.169,0.006746245,#N/A
1541,Rpl18,1.11E-38,0.28321009,0.248,0.157,3.87E-34,2.23E-15,-0.108039503,0.191,0.248,7.77E-11,4
1542,Rpl18a,5.63E-47,0.300906463,0.315,0.206,1.96E-42,4.65E-14,-0.15192192,0.26,0.315,1.62E-09,#N/A
1544,Rpl21,6.76E-61,0.391235768,0.447,0.317,2.36E-56,1.46E-11,-0.106522983,0.399,0.447,5.08E-07,3
1545,Rpl23,9.25E-80,0.473044718,0.439,0.294,3.23E-75,2.85E-25,-0.240093647,0.361,0.439,9.94E-21,1
1546,Rpl24,2.34E-57,0.290611478,0.257,0.144,8.15E-53,6.12E-12,-0.086588816,0.207,0.257,2.14E-07,1
1548,Rpl27,7.55E-22,0.185425836,0.117,0.067,2.63E-17,8.88E-08,-0.115160402,0.087,0.117,0.003097659,3
1549,Rpl27a,2.25E-15,0.178192367,0.211,0.159,7.86E-11,2.62E-08,-0.068704632,0.174,0.211,0.000912719,#N/A
1551,Rpl29,2.64E-32,0.25742477,0.281,0.194,9.22E-28,3.85E-12,-0.096731845,0.23,0.281,1.34E-07,1
1552,Rpl3,9.89E-50,0.382587963,0.437,0.325,3.45E-45,5.79E-16,-0.120329505,0.378,0.437,2.02E-11,#N/A
1553,Rpl30,1.58E-32,0.266760011,0.253,0.17,5.50E-28,2.76E-07,-0.082899897,0.216,0.253,0.00961453,#N/A
1554,Rpl32,7.07E-48,0.342090979,0.304,0.197,2.46E-43,2.28E-19,-0.170541128,0.238,0.304,7.96E-15,#N/A
1555,Rpl34,3.34E-28,0.221951563,0.24,0.163,1.16E-23,6.79E-08,-0.053602336,0.202,0.24,0.002366132,#N/A
1556,Rpl35,2.71E-13,0.143332534,0.139,0.098,9.45E-09,2.86E-08,-0.063138767,0.107,0.139,0.000996086,#N/A
1557,Rpl35a,1.48E-27,0.24540991,0.231,0.156,5.15E-23,2.04E-11,-0.128757042,0.184,0.231,7.10E-07,#N/A
1558,Rpl36,8.29E-15,0.188328781,0.243,0.19,2.89E-10,4.21E-11,-0.11965601,0.199,0.243,1.47E-06,#N/A
1559,Rpl36a,7.59E-30,0.205494322,0.167,0.098,2.65E-25,1.85E-08,-0.06847219,0.131,0.167,0.000646631,#N/A
1560,Rpl37,3.17E-27,0.267657228,0.281,0.203,1.11E-22,2.01E-11,-0.125583744,0.231,0.281,7.03E-07,#N/A
1561,Rpl37a,4.61E-17,0.202089327,0.275,0.215,1.61E-12,4.44E-09,-0.08741209,0.234,0.275,0.000154652,4
1563,Rpl39,3.82E-22,0.208375499,0.187,0.126,1.33E-17,2.37E-08,-0.095518149,0.152,0.187,0.000826902,#N/A
1564,Rpl4,6.25E-18,0.179623365,0.201,0.145,2.18E-13,3.43E-09,-0.072234473,0.162,0.201,0.000119745,#N/A
1565,Rpl41,1.45E-47,0.381741402,0.488,0.387,5.05E-43,1.97E-21,-0.196730386,0.426,0.488,6.88E-17,3
1566,Rpl5,1.03E-19,0.213136013,0.302,0.236,3.60E-15,2.03E-07,-0.051952735,0.267,0.302,0.007069523,3
1567,Rpl6,4.01E-56,0.391864705,0.573,0.461,1.40E-51,2.41E-37,-0.281796771,0.481,0.573,8.39E-33,#N/A
1568,Rpl7,4.17E-46,0.313103265,0.24,0.143,1.45E-41,1.61E-15,-0.160959385,0.184,0.24,5.62E-11,#N/A
1569,Rpl7a,3.25E-40,0.26421354,0.247,0.154,1.13E-35,1.31E-16,-0.131771894,0.188,0.247,4.55E-12,#N/A
1570,Rpl8,1.85E-65,0.40436394,0.394,0.26,6.45E-61,1.09E-18,-0.169994719,0.325,0.394,3.80E-14,#N/A
1571,Rpl9,2.53E-46,0.356741723,0.44,0.33,8.81E-42,4.14E-09,-0.037158547,0.394,0.44,0.000144378,#N/A
1572,Rplp1,2.26E-107,0.526048413,0.496,0.322,7.88E-103,5.03E-19,-0.148367293,0.434,0.496,1.75E-14,#N/A
1574,Rpn1,1.35E-15,0.130130288,0.192,0.141,4.69E-11,4.61E-09,-0.084052781,0.154,0.192,0.000160594,3
1575,Rpp25l,3.23E-08,0.06395852,0.059,0.038,0.001127574,1.14E-07,-0.063792822,0.038,0.059,0.003982878,#N/A
1576,Rps10,4.09E-36,0.212867921,0.149,0.078,1.43E-31,6.25E-09,-0.071403909,0.113,0.149,0.000217749,4
1577,Rps11,4.15E-40,0.333455701,0.28,0.185,1.45E-35,1.13E-08,-0.119992149,0.238,0.28,0.000392811,#N/A
1578,Rps13,2.94E-23,0.269010433,0.313,0.239,1.03E-18,8.81E-15,-0.176547482,0.256,0.313,3.07E-10,#N/A
1579,Rps14,6.13E-66,0.413972744,0.418,0.284,2.14E-61,1.68E-20,-0.194911998,0.347,0.418,5.85E-16,1
1580,Rps15,1.28E-38,0.317565019,0.366,0.269,4.45E-34,5.24E-15,-0.148544637,0.311,0.366,1.83E-10,1
1581,Rps15a,1.82E-34,0.269355064,0.25,0.165,6.34E-30,1.10E-07,-0.086939159,0.215,0.25,0.003846567,1
1582,Rps16,1.37E-42,0.333072664,0.278,0.179,4.76E-38,3.59E-17,-0.202689966,0.217,0.278,1.25E-12,#N/A
1583,Rps17,2.44E-29,0.272224302,0.206,0.133,8.52E-25,1.30E-17,-0.173627386,0.148,0.206,4.53E-13,#N/A
1584,Rps18,1.55E-26,0.264150816,0.317,0.236,5.40E-22,2.20E-16,-0.158330204,0.256,0.317,7.68E-12,4
1585,Rps19,1.40E-16,0.183416933,0.2,0.146,4.89E-12,5.56E-07,-0.077173949,0.167,0.2,0.019381437,#N/A
1587,Rps21,1.17E-29,0.286125204,0.323,0.24,4.10E-25,5.87E-17,-0.153228585,0.261,0.323,2.05E-12,#N/A
1588,Rps24,7.91E-65,0.436671206,0.412,0.28,2.76E-60,1.60E-15,-0.145812394,0.353,0.412,5.57E-11,1
1589,Rps25,1.72E-33,0.255720613,0.222,0.142,6.01E-29,1.20E-11,-0.103904817,0.176,0.222,4.17E-07,1
1590,Rps26,7.99E-29,0.255261584,0.237,0.161,2.79E-24,4.14E-09,-0.114517678,0.198,0.237,0.000144255,#N/A
1591,Rps27a,3.21E-53,0.399269849,0.365,0.247,1.12E-48,4.99E-10,-0.107198232,0.321,0.365,1.74E-05,#N/A
1592,Rps28,4.00E-11,0.160250256,0.167,0.128,1.40E-06,1.07E-08,-0.087598014,0.131,0.167,0.000373376,4
1594,Rps3,4.72E-40,0.279627259,0.268,0.174,1.64E-35,6.06E-08,-0.087334624,0.23,0.268,0.002114225,#N/A
1595,Rps3a1,1.10E-67,0.428958702,0.41,0.276,3.85E-63,1.45E-14,-0.087007793,0.35,0.41,5.04E-10,#N/A
1596,Rps4x,1.23E-54,0.347705508,0.301,0.186,4.29E-50,1.19E-09,-0.094276028,0.256,0.301,4.17E-05,#N/A
1597,Rps5,4.00E-37,0.272883325,0.266,0.176,1.40E-32,1.78E-16,-0.15123255,0.207,0.266,6.20E-12,#N/A
1598,Rps7,1.15E-32,0.25259212,0.291,0.202,4.02E-28,5.47E-09,-0.06328802,0.248,0.291,0.000190582,#N/A
1600,Rps9,3.16E-36,0.296117389,0.282,0.191,1.10E-31,6.30E-12,-0.145227145,0.235,0.282,2.20E-07,1
1601,Rpsa,4.08E-60,0.364319805,0.377,0.25,1.42E-55,6.89E-28,-0.20033562,0.289,0.377,2.40E-23,1
1602,Rraga,1.93E-17,0.16003228,0.196,0.14,6.74E-13,6.59E-12,-0.096058118,0.15,0.196,2.30E-07,#N/A
1603,Rras2,8.78E-25,-0.158206374,0.258,0.341,3.06E-20,2.89E-07,0.061005838,0.307,0.258,0.010078404,2
1604,Rrp1,4.45E-22,0.270048163,0.345,0.277,1.55E-17,2.37E-21,-0.19844129,0.276,0.345,8.27E-17,#N/A
1605,Rsad1,1.43E-10,-0.043255404,0.032,0.056,4.99E-06,3.94E-13,0.056680562,0.061,0.032,1.38E-08,4
1606,Rskr,1.51E-11,-0.102181867,0.177,0.227,5.27E-07,1.21E-15,0.139951344,0.239,0.177,4.22E-11,#N/A
1607,Rsrc1,2.53E-24,-0.154579374,0.428,0.516,8.84E-20,8.33E-15,0.167604379,0.502,0.428,2.90E-10,1
1609,Rtf1,1.56E-25,0.246583529,0.483,0.413,5.44E-21,8.76E-19,-0.207939933,0.428,0.483,3.06E-14,1
1610,Rtl4,2.14E-11,-0.137351326,0.475,0.533,7.46E-07,2.56E-21,0.285584109,0.545,0.475,8.92E-17,#N/A
1611,Rtl8a,8.98E-38,0.252667725,0.209,0.125,3.13E-33,1.28E-11,-0.111225972,0.162,0.209,4.48E-07,#N/A
1612,Rtl8b,7.46E-25,0.164853632,0.129,0.074,2.60E-20,3.84E-11,-0.075654629,0.091,0.129,1.34E-06,#N/A
1615,Rtraf,1.12E-13,0.153393822,0.198,0.149,3.89E-09,2.85E-08,-0.09736467,0.161,0.198,0.000993918,#N/A
1616,Rwdd1,1.61E-15,0.182763373,0.269,0.213,5.63E-11,5.02E-07,-0.088665564,0.235,0.269,0.017516669,#N/A
1617,Ryr1,6.07E-08,-0.062965107,0.118,0.152,0.002117898,9.95E-08,0.057996446,0.154,0.118,0.003469154,#N/A
1618,Samd12,2.21E-39,-0.181704027,0.899,0.939,7.71E-35,1.92E-39,0.22591609,0.897,0.899,6.68E-35,#N/A
1619,Samm50,8.77E-08,0.125205929,0.2,0.166,0.003057639,3.07E-07,-0.114698168,0.167,0.2,0.01071522,#N/A
1620,Sanbr,1.28E-10,-0.080239917,0.396,0.459,4.45E-06,4.95E-10,0.098947276,0.463,0.396,1.73E-05,#N/A
1621,Saraf,2.49E-12,0.165437527,0.366,0.317,8.69E-08,6.59E-16,-0.150196617,0.305,0.366,2.30E-11,#N/A
1622,Sat2,2.36E-10,-0.060541609,0.042,0.068,8.23E-06,6.51E-11,0.050699605,0.071,0.042,2.27E-06,#N/A
1623,Sbf2,2.16E-27,-0.171613974,0.656,0.736,7.55E-23,1.88E-13,0.157114373,0.71,0.656,6.54E-09,#N/A
1625,Scd2,1.84E-39,0.29055503,0.5,0.401,6.41E-35,2.73E-20,-0.145499135,0.437,0.5,9.51E-16,5
1627,Scg2,1.05E-23,0.285466631,0.327,0.255,3.66E-19,3.37E-27,-0.270698405,0.247,0.327,1.17E-22,#N/A
1628,Scg5,3.60E-26,0.246986551,0.683,0.631,1.26E-21,1.56E-11,-0.12419828,0.654,0.683,5.43E-07,#N/A
1629,Scn1b,3.50E-09,0.152596187,0.408,0.367,0.000122113,2.03E-22,-0.176777149,0.337,0.408,7.07E-18,#N/A
1630,Scn2b,8.03E-09,0.130770398,0.245,0.205,0.000280044,6.64E-09,-0.10267513,0.206,0.245,0.000231459,#N/A
1631,Scoc,3.81E-42,0.334983565,0.286,0.186,1.33E-37,1.44E-15,-0.205187462,0.229,0.286,5.02E-11,#N/A
1632,Sdc2,2.14E-17,0.153423126,0.234,0.175,7.46E-13,1.02E-09,-0.115936122,0.193,0.234,3.55E-05,4
1633,Sdf2l1,1.35E-23,0.083201409,0.047,0.016,4.72E-19,2.35E-14,-0.073462479,0.021,0.047,8.21E-10,3
1634,Sdhb,4.21E-11,0.147892391,0.294,0.246,1.47E-06,2.72E-11,-0.074223499,0.246,0.294,9.47E-07,#N/A
1635,Sdk1,2.12E-16,-0.152692213,0.44,0.513,7.41E-12,8.00E-14,0.211748299,0.512,0.44,2.79E-09,#N/A
1636,Sec24d,1.69E-14,-0.08882615,0.084,0.127,5.90E-10,1.33E-06,0.043538332,0.112,0.084,0.046529695,#N/A
1637,Sec61a2,4.08E-19,-0.139240299,0.45,0.531,1.42E-14,9.96E-10,0.107587901,0.521,0.45,3.47E-05,#N/A
1638,Sec61b,8.15E-14,0.143459827,0.084,0.051,2.84E-09,2.30E-07,-0.088070201,0.06,0.084,0.00801274,1
1639,Sec62,8.30E-47,0.346196669,0.693,0.622,2.89E-42,2.30E-36,-0.216245561,0.617,0.693,8.04E-32,2
1640,Sel1l,2.92E-07,0.106130395,0.471,0.439,0.010190666,3.79E-09,-0.118631657,0.437,0.471,0.000132285,1
1641,Sel1l3,1.45E-24,-0.187730629,0.425,0.516,5.07E-20,5.59E-07,0.095405241,0.481,0.425,0.019492952,1
1642,Selenok,1.93E-36,0.302082141,0.391,0.297,6.72E-32,1.40E-27,-0.216685917,0.308,0.391,4.89E-23,#N/A
