"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"11","1810037I17Rik",1.35851438246793e-10,0.148328895079905,0.208,0.165,4.73673209735092e-06,6.69910021742886e-07,-0.111954143062246,0.176,0.208,0.0233577527281092
"12","2010204K13Rik",1.19215990124687e-09,0.0697352420140321,0.048,0.028,4.15670392767745e-05,4.49145863911282e-08,-0.0640280509885452,0.029,0.048,0.00156603688369947
"13","2210016L21Rik",2.64379898916852e-18,0.198090045863106,0.295,0.232,9.21813393553389e-14,2.28473944179028e-10,-0.145132300898139,0.249,0.295,7.96620101169018e-06
"14","2210408I21Rik",8.37417343879158e-115,-0.403567595856402,0.571,0.734,2.91982305290346e-110,5.7465804396999e-70,0.394630553746321,0.692,0.571,2.00366020191016e-65
"15","2610316D01Rik",2.43363098768712e-10,-0.0944172139988219,0.211,0.261,8.48534116476868e-06,6.54331833732705e-27,0.193439820211008,0.301,0.211,2.28145880467582e-22
"16","2700046G09Rik",3.3294376531166e-15,-0.0584459156011212,0.03,0.059,1.16087502651216e-10,5.09342655047331e-14,0.0547176503590227,0.059,0.03,1.77592503535353e-09
"17","2810402E24Rik",4.56220456806351e-08,-0.0342954133000478,0.021,0.038,0.0015907038667467,4.38479262458807e-08,0.0339983399283354,0.039,0.021,0.00152884564441512
"18","2810432F15Rik",8.15516830232572e-10,-0.0620771179592791,0.085,0.118,2.84346253197191e-05,3.65695186952095e-07,0.0404632002112033,0.115,0.085,0.0127506940834587
"19","2900005J15Rik",2.20913133550893e-12,-0.0555329142279143,0.046,0.076,7.70257822751897e-08,1.61165548673911e-08,0.0358536281956616,0.071,0.046,0.000561935918561325
"20","2900064K03Rik",5.53199051412035e-38,-0.228038996173421,0.374,0.479,1.92883913255834e-33,2.56306345350584e-16,0.165740178731778,0.448,0.374,8.9366333433388e-12
"21","3830406C13Rik",6.8216150599419e-12,-0.0879540946665553,0.15,0.199,2.37849252294994e-07,1.01162622903198e-10,0.0917321856163751,0.2,0.15,3.5272371727658e-06
"22","4632427E13Rik",3.7253744888481e-21,-0.149853251731734,0.344,0.425,1.29892632302667e-16,5.63422821652848e-11,0.121786344378513,0.409,0.344,1.96448635225699e-06
"23","4732440D04Rik",1.63828491733764e-31,0.241211326996093,0.304,0.222,5.71220802128116e-27,5.68171905517859e-27,-0.237700771327858,0.229,0.304,1.98104498296912e-22
"24","4921539H07Rik",2.10832798630182e-11,-0.0849675795094398,0.174,0.222,7.35110718983854e-07,1.25083920805483e-15,0.112974070816075,0.236,0.174,4.36130106672478e-11
"25","4930426I24Rik",5.75549101473733e-18,-0.0546105508297201,0.022,0.051,2.00676705210847e-13,4.23610179522258e-10,0.0314270163682536,0.042,0.022,1.47700161294026e-05
"26","4930428E07Rik",1.4239774454005e-09,0.137644145870624,0.186,0.148,4.96498215887792e-05,1.71897905557133e-07,-0.127074839397796,0.153,0.186,0.00599356427306056
