"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","X.1","Targets.of.Pbx3","X.2","X.3","X.4","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"862","Prmt8",6.56e-22,-0.202193032,0.367,0.436,2.29e-17,NA,"Zeb1","Zeb1",0.046677447,1,-0.202193032,4.22608163134965e-15,0.142522598328792,0.441,0.367,1.47350788240268e-10,0.142522598328792,"sig","#E7B800"
"863","Prox2",1.76e-09,0.064490204,0.137,0.098,6.12e-05,NA,"","",NA,NA,0.064490204,0.0525209713347369,-0.0310770340956969,0.124,0.137,1,-0.0310770340956969,"non-sig","#00AFBB"
"864","Prpsap2",4.1e-09,0.045261954,0.126,0.088,0.000142966,NA,"","",NA,NA,0.045261954,0.673683638084964,0.019213638257377,0.128,0.126,1,0.019213638257377,"non-sig","#00AFBB"
"865","Prr16",8.4e-07,-0.084365617,0.68,0.712,0.029281549,NA,"","",NA,NA,-0.084365617,0.707395091903262,0.067550961063612,0.666,0.68,1,0.067550961063612,"non-sig","#00AFBB"
"866","Prrg1",1.21e-07,0.087796231,0.111,0.081,0.004221691,NA,"","",NA,NA,0.087796231,0.601036098389745,-0.0192392042199648,0.108,0.111,1,-0.0192392042199648,"non-sig","#00AFBB"
"867","Prtg",3.98e-09,0.067243128,0.14,0.101,0.000138794,NA,"","",NA,NA,0.067243128,0.15333435212822,-0.0235899903344653,0.13,0.14,1,-0.0235899903344653,"non-sig","#00AFBB"
"868","Prxl2c",3.43e-12,0.078371798,0.263,0.198,1.2e-07,NA,"Esrrb","Esrrb",-0.002139985,1,0.078371798,2.47069005259457e-08,-0.0783136986628838,0.214,0.263,0.000861455500638148,-0.0783136986628838,"sig","#E7B800"
"869","Pstk",1.06e-06,0.065087501,0.325,0.27,0.036906005,NA,"","",NA,NA,0.065087501,0.188215096087932,-0.0306102196149478,0.308,0.325,1,-0.0306102196149478,"non-sig","#00AFBB"
"870","Ptgds",1.09e-47,0.438714369,0.502,0.356,3.79e-43,NA,"Stat2","Stat2",-0.004013842,1,0.438714369,0.00206640840544165,-0.0907344020834349,0.472,0.502,1,-0.0907344020834349,"non-sig","#00AFBB"
"871","Pth2r",1.34e-06,-0.060303133,0.04,0.06,0.046715668,NA,"","",NA,NA,-0.060303133,9.49769626758118e-09,0.0600245759500224,0.066,0.04,0.000331156175761753,0.0600245759500224,"sig","#E7B800"
"872","Ptpn13",4.86e-07,0.051523273,0.112,0.081,0.016951185,NA,"","",NA,NA,0.051523273,0.00125762338670848,-0.0452305166452295,0.092,0.112,1,-0.0452305166452295,"non-sig","#00AFBB"
"873","Ptpn9",6.85e-07,-0.136731552,0.398,0.422,0.023869627,NA,"","",NA,NA,-0.136731552,0.0263224227747971,-0.0235328357288492,0.371,0.398,1,-0.0235328357288492,"non-sig","#00AFBB"
"874","Ptprd",7.68e-24,-0.08829541,0.984,0.995,2.68e-19,NA,"Zbtb2","Zbtb2",-0.015550086,1,-0.08829541,3.78292021459819e-41,0.153868217371188,0.987,0.984,1.31899079122395e-36,0.153868217371188,"sig","#E7B800"
"875","Ptprj",6.77e-15,-0.117210996,0.715,0.747,2.36e-10,NA,"Sox3","Sox3",-0.000194172,1,-0.117210996,0.146655764959204,-0.068403102271225,0.709,0.715,1,-0.068403102271225,"non-sig","#00AFBB"
"876","Ptprk",8.36e-10,0.23182579,0.653,0.633,2.91e-05,NA,"","",NA,NA,0.23182579,1.82616383244825e-06,-0.1385266844211,0.621,0.653,0.0636728543459732,-0.1385266844211,"non-sig","#00AFBB"
"877","Ptprn2",4.98e-21,0.160988845,0.897,0.912,1.74e-16,NA,"Ascl1","Ascl1",-0.014309429,1,0.160988845,0.030712390885083,0.038272309183081,0.917,0.897,1,0.038272309183081,"non-sig","#00AFBB"
"878","Ptpro",7.8e-09,0.070600989,0.111,0.078,0.000271957,NA,"","",NA,NA,0.070600989,0.000175544320356678,-0.066888888808863,0.089,0.111,1,-0.066888888808863,"non-sig","#00AFBB"
"879","Pts",6.28e-07,0.033641308,0.114,0.083,0.021885527,NA,"","",NA,NA,0.033641308,0.000776328741945028,-0.0281225403242579,0.092,0.114,1,-0.0281225403242579,"non-sig","#00AFBB"
"880","Purg",1.01e-06,0.078440018,0.47,0.405,0.035117196,NA,"","",NA,NA,0.078440018,0.301128525859472,-0.0255128984562897,0.461,0.47,1,-0.0255128984562897,"non-sig","#00AFBB"
"881","Qrfpr",2.9e-12,0.061983614,0.052,0.026,1.01e-07,NA,"Rbfox2","Rbfox2",-0.063406819,1,0.061983614,7.94877186030663e-08,-0.0492760378866084,0.03,0.052,0.00277149828453311,-0.0492760378866084,"sig","#E7B800"
"882","R3hdm1",2.53e-70,-0.281952869,0.946,0.967,8.83e-66,NA,"Irf3","Irf3",0.033734393,1,-0.281952869,1.02238230019517e-44,0.235886828251673,0.96,0.946,3.56474036609051e-40,0.235886828251673,"sig","#E7B800"
"883","R3hdm2",1.28e-17,-0.149273934,0.801,0.819,4.46e-13,NA,"Esr2","Esr2",0.008847521,1,-0.149273934,0.850312052003049,-0.00430725953983924,0.802,0.801,1,-0.00430725953983924,"non-sig","#00AFBB"
"884","Rab27a",6.12e-12,0.058451315,0.041,0.019,2.13e-07,NA,"Leo1","Leo1",-0.022080624,1,0.058451315,1.78236649389003e-06,-0.0435031650211621,0.024,0.041,0.0621457725424636,-0.0435031650211621,"non-sig","#00AFBB"
"885","Rab6b",4.7e-12,-0.108601252,0.651,0.676,1.64e-07,NA,"Nelfa","Nelfa",0.006037618,1,-0.108601252,1.49350523391101e-05,-0.0950815853152376,0.621,0.651,0.520740469907751,-0.0950815853152376,"non-sig","#00AFBB"
"886","Rad51ap2",6.52e-61,-0.385692798,0.31,0.436,2.27e-56,NA,"Supt16h","#N/A",NA,NA,-0.385692798,2.78045220813956e-37,0.288091545402558,0.419,0.31,9.69460271412022e-33,0.288091545402558,"sig","#E7B800"
"887","Rai1",2.25e-08,-0.119830371,0.395,0.423,0.00078411,NA,"","",NA,NA,-0.119830371,0.529790648097839,-0.0175928936872852,0.385,0.395,1,-0.0175928936872852,"non-sig","#00AFBB"
"888","Ralyl",6.38e-15,-0.086887353,0.911,0.941,2.22e-10,NA,"Ebf2","Ebf2",0.010006987,1,-0.086887353,1.51457893915592e-10,0.108050460346912,0.919,0.911,5.28088238715496e-06,0.108050460346912,"sig","#E7B800"
"889","Rapgef5",6.73e-08,-0.124425128,0.673,0.692,0.002346638,NA,"","",NA,NA,-0.124425128,9.68559943123928e-14,0.200648772711602,0.698,0.673,3.3770779536902e-09,0.200648772711602,"sig","#E7B800"
"890","Raph1",8.25e-09,-0.101161793,0.612,0.636,0.000287635,NA,"","",NA,NA,-0.101161793,0.351653524844169,0.012160668286902,0.62,0.612,1,0.012160668286902,"non-sig","#00AFBB"
"891","Rarb",2.38e-07,0.228684733,0.149,0.114,0.00828208,NA,"","",NA,NA,0.228684733,0.0316990694715009,0.0850961509949729,0.133,0.149,1,0.0850961509949729,"non-sig","#00AFBB"
"892","Rasgef1b",1.47e-08,-0.112180178,0.731,0.752,0.000511496,NA,"","",NA,NA,-0.112180178,3.51408784093547e-07,0.0975754328871847,0.76,0.731,0.0122525700749897,0.0975754328871847,"sig","#E7B800"
"893","Rasgrp1",9.11e-07,-0.078500333,0.461,0.489,0.031768253,NA,"","",NA,NA,-0.078500333,0.00892003092992638,0.00958217444965115,0.488,0.461,1,0.00958217444965115,"non-sig","#00AFBB"
"894","Rassf8",6.49e-36,0.212785492,0.307,0.197,2.26e-31,NA,"Znf143","#N/A",NA,NA,0.212785492,4.66673456545883e-06,-0.0979877173790724,0.264,0.307,0.162715034093853,-0.0979877173790724,"non-sig","#00AFBB"
"895","Rbl2",2.16e-07,0.060092158,0.256,0.208,0.007546815,NA,"","",NA,NA,0.060092158,0.845101532535874,0.000914018871012834,0.251,0.256,1,0.000914018871012834,"non-sig","#00AFBB"
"896","Rbm39",1.08e-32,0.197446566,0.918,0.9,3.77e-28,NA,"Hes1","Hes1",-0.008416185,1,0.197446566,0.00609300064261405,-0.051793635802698,0.918,0.918,1,-0.051793635802698,"non-sig","#00AFBB"
"897","Rbms3",1.77e-14,0.230194781,0.341,0.268,6.15e-10,NA,"Stat5b","Stat5b",0.022900784,1,0.230194781,0.00212979763578834,-0.0509153753902734,0.31,0.341,1,-0.0509153753902734,"non-sig","#00AFBB"
"898","Rcbtb1",5.18e-10,0.076501668,0.195,0.144,1.81e-05,NA,"","",NA,NA,0.076501668,0.0307463286619544,-0.0344108294572005,0.176,0.195,1,-0.0344108294572005,"non-sig","#00AFBB"
"899","Rerg",4.89e-11,0.055463043,0.02,0.006,1.7e-06,NA,"","",NA,NA,0.055463043,0.164343032870839,-0.00277686404185112,0.016,0.02,1,-0.00277686404185112,"non-sig","#00AFBB"
"900","Rfx3",6.75e-07,0.212040926,0.668,0.629,0.023532822,NA,"","",NA,NA,0.212040926,0.073810725743335,0.0132157768364976,0.683,0.668,1,0.0132157768364976,"non-sig","#00AFBB"
"901","Rgs6",8.28e-12,-0.133215738,0.805,0.853,2.89e-07,NA,"Gata4","Gata4",-0.004399963,1,-0.133215738,3.34680045397097e-06,0.0805830960634815,0.839,0.805,0.116692891428606,0.0805830960634815,"non-sig","#00AFBB"
"902","Rgs7",3.03e-16,-0.12439708,0.883,0.909,1.06e-11,NA,"Srf","Srf",-0.010788749,1,-0.12439708,5.87395746099401e-17,0.130785297610127,0.902,0.883,2.04807274792478e-12,0.130785297610127,"sig","#E7B800"
"903","Rgs7bp",2.22e-09,-0.068382392,0.811,0.829,7.74e-05,NA,"","",NA,NA,-0.068382392,0.00198506680630715,-0.0971911622509603,0.811,0.811,1,-0.0971911622509603,"non-sig","#00AFBB"
"904","Rhobtb1",6.59e-10,-0.102802722,0.088,0.123,2.3e-05,NA,"","",NA,NA,-0.102802722,0.13210949196219,0.0231235067845601,0.096,0.088,1,0.0231235067845601,"non-sig","#00AFBB"
"905","Rims1",1.11e-08,-0.082163289,0.941,0.969,0.000386026,NA,"","",NA,NA,-0.082163289,1.50787577229303e-22,0.150315363937659,0.953,0.941,5.25751045525412e-18,0.150315363937659,"sig","#E7B800"
"906","Rims4",2.95e-10,-0.120685076,0.195,0.237,1.03e-05,NA,"","",NA,NA,-0.120685076,0.0767564158276705,-0.0378578872256417,0.179,0.195,1,-0.0378578872256417,"non-sig","#00AFBB"
"907","Rn18s-rs5",2.53e-126,-0.167622976,1,1,8.82e-122,NA,"Rara","Rara",-0.014760687,1,-0.167622976,1.53038106713e-107,-0.314174608731617,1,1,5.33597966676218e-103,-0.314174608731617,"sig","#E7B800"
"908","Rnasel",1.01e-06,0.027495346,0.08,0.055,0.035377742,NA,"","",NA,NA,0.027495346,0.163190121646059,-0.0178213312712774,0.072,0.08,1,-0.0178213312712774,"non-sig","#00AFBB"
"909","Rnf207",1.76e-15,0.090708352,0.15,0.097,6.15e-11,NA,"Max","Max",0.003676505,1,0.090708352,3.52081419815488e-21,-0.119851978430409,0.087,0.15,1.22760228647066e-16,-0.119851978430409,"sig","#E7B800"
"910","Rnf24",2.58e-07,-0.130329481,0.321,0.35,0.009006867,NA,"","",NA,NA,-0.130329481,0.000390132577264118,-0.0444096417038448,0.286,0.321,1,-0.0444096417038448,"non-sig","#00AFBB"
"911","Rngtt",1.8e-08,0.09916756,0.522,0.45,0.00062745,NA,"","",NA,NA,0.09916756,0.0937741588685147,-0.0466515707973583,0.508,0.522,1,-0.0466515707973583,"non-sig","#00AFBB"
"912","Rock2",4.31e-18,-0.16228701,0.749,0.776,1.5e-13,NA,"Znf24","#N/A",NA,NA,-0.16228701,0.618073071182455,-0.00162013683067119,0.747,0.749,1,-0.00162013683067119,"non-sig","#00AFBB"
"913","Rogdi",2.3e-09,0.06257765,0.289,0.227,8.03e-05,NA,"","",NA,NA,0.06257765,1.1672574701979e-05,-0.0565150849888543,0.248,0.289,0.406987662133903,-0.0565150849888543,"non-sig","#00AFBB"
"914","Rph3a",1.47e-20,-0.193013099,0.426,0.491,5.14e-16,NA,"Cdk6","Cdk6",-0.014653005,1,-0.193013099,0.000257010638624256,0.0872913473424352,0.458,0.426,1,0.0872913473424352,"non-sig","#00AFBB"
"915","Rplp1",6.61e-08,0.150615905,0.385,0.322,0.00230458,NA,"","",NA,NA,0.150615905,0.0534784463654952,-0.0568544184010982,0.36,0.385,1,-0.0568544184010982,"non-sig","#00AFBB"
"916","Rprml",1.59e-08,-0.116095529,0.385,0.419,0.000554076,NA,"","",NA,NA,-0.116095529,0.00466852347084525,0.0456068993383703,0.409,0.385,1,0.0456068993383703,"non-sig","#00AFBB"
"917","Rps10",1.56e-09,0.103857534,0.113,0.078,5.45e-05,NA,"","",NA,NA,0.103857534,0.303069782004153,-0.0311178663132897,0.106,0.113,1,-0.0311178663132897,"non-sig","#00AFBB"
"918","Rps15a",2.37e-08,0.104352028,0.212,0.165,0.000825156,NA,"","",NA,NA,0.104352028,0.0115810823552193,-0.0563617989405327,0.191,0.212,1,-0.0563617989405327,"non-sig","#00AFBB"
"919","Rps6ka3",2.1e-10,-0.122545216,0.648,0.675,7.33e-06,NA,"","",NA,NA,-0.122545216,1.62236834679154e-08,0.11128251915037,0.684,0.648,0.000565671171475806,0.11128251915037,"sig","#E7B800"
"920","Rps6ka5",8.72e-13,0.123859881,0.278,0.213,3.04e-08,NA,"Lhx6","Lhx6",0.00775368,1,0.123859881,0.000735130259911807,-0.0457732024973767,0.246,0.278,1,-0.0457732024973767,"non-sig","#00AFBB"
"921","Rragb",1.24e-07,0.073508544,0.3,0.246,0.004321401,NA,"","",NA,NA,0.073508544,0.377799780443408,-0.0156560035692448,0.289,0.3,1,-0.0156560035692448,"non-sig","#00AFBB"
"922","Rrm2b",2.9e-07,0.057792558,0.15,0.114,0.010126917,NA,"","",NA,NA,0.057792558,0.00759287169302959,-0.0361099042768516,0.131,0.15,1,-0.0361099042768516,"non-sig","#00AFBB"
"923","Rufy1",1.38e-08,0.073630472,0.324,0.263,0.000481237,NA,"","",NA,NA,0.073630472,0.140443131839904,-0.0180784466260496,0.31,0.324,1,-0.0180784466260496,"non-sig","#00AFBB"
"924","Ryr2",3.78e-12,0.112369782,0.925,0.951,1.32e-07,NA,"Ash2l","Ash2l",0.026464968,1,0.112369782,0.340789360972783,0.00431542931794038,0.939,0.925,1,0.00431542931794038,"non-sig","#00AFBB"
"925","Samd4",2.36e-13,-0.167015764,0.228,0.279,8.22e-09,NA,"Mllt3","Mllt3",-0.037520837,1,-0.167015764,0.00236417870772643,0.0510457344684175,0.253,0.228,1,0.0510457344684175,"non-sig","#00AFBB"
"926","Satb2",1.9e-07,-0.083413702,0.688,0.728,0.006633764,NA,"","",NA,NA,-0.083413702,0.491642905849916,0.0120465386558257,0.71,0.688,1,0.0120465386558257,"non-sig","#00AFBB"
"927","Sbk1",3.98e-08,-0.071263028,0.058,0.085,0.00138818,NA,"","",NA,NA,-0.071263028,0.000120677015980888,-0.0406441272381109,0.041,0.058,1,-0.0406441272381109,"non-sig","#00AFBB"
"928","Scn1a",5.79e-20,-0.183908705,0.701,0.734,2.02e-15,NA,"Klf5","Klf5",0.022730563,1,-0.183908705,9.82485460744008e-15,0.172196624376551,0.734,0.701,3.42563205597613e-10,0.172196624376551,"sig","#E7B800"
"929","Scn3a",1.57e-08,0.114818851,0.548,0.48,0.000547597,NA,"","",NA,NA,0.114818851,0.067599193873553,0.0315996755644006,0.564,0.548,1,0.0315996755644006,"non-sig","#00AFBB"
"930","Scpep1os",4.83e-07,0.041492251,0.083,0.057,0.016838475,NA,"","",NA,NA,0.041492251,0.00180788157157619,-0.0462631551424836,0.066,0.083,1,-0.0462631551424836,"non-sig","#00AFBB"
"931","Scrn3",3.33e-07,0.044804144,0.089,0.062,0.011597098,NA,"","",NA,NA,0.044804144,0.154289101365463,0.00119469802113012,0.08,0.089,1,0.00119469802113012,"non-sig","#00AFBB"
"932","Scube1",1.77e-15,-0.203999443,0.312,0.372,6.16e-11,NA,"Nsd3","Nsd3",-0.059210553,1,-0.203999443,0.191785605016677,0.0375045366827944,0.322,0.312,1,0.0375045366827944,"non-sig","#00AFBB"
"933","Sec14l5",6.41e-11,0.042887634,0.029,0.011,2.24e-06,NA,"","",NA,NA,0.042887634,0.000169757533152762,-0.014554053173793,0.017,0.029,1,-0.014554053173793,"non-sig","#00AFBB"
"934","Sel1l3",6.39e-10,-0.151300789,0.483,0.516,2.23e-05,NA,"","",NA,NA,-0.151300789,0.143666655201465,0.0351753826303935,0.494,0.483,1,0.0351753826303935,"non-sig","#00AFBB"
"935","Sema6d",1.24e-28,-0.21827233,0.587,0.664,4.32e-24,NA,"Rfx2","Rfx2",-0.002316903,1,-0.21827233,2.27280552487819e-10,0.147153732215863,0.637,0.587,7.92459102359277e-06,0.147153732215863,"sig","#E7B800"
"936","Septin11",2.07e-08,-0.097487158,0.643,0.662,0.000720272,NA,"","",NA,NA,-0.097487158,0.0404802697825779,0.0323936931395064,0.654,0.643,1,0.0323936931395064,"non-sig","#00AFBB"
"937","Septin6",2.46e-07,-0.108464036,0.287,0.319,0.008574876,NA,"","",NA,NA,-0.108464036,1.0783993571267e-05,0.0953444201681447,0.322,0.287,0.376005503849367,0.0953444201681447,"non-sig","#00AFBB"
"938","Serinc1",1.03e-06,0.152004774,0.565,0.503,0.035920027,NA,"","",NA,NA,0.152004774,1.31164814012589e-08,-0.132852754156992,0.514,0.565,0.000457332357017694,-0.132852754156992,"sig","#E7B800"
"939","Serinc2",2.65e-08,-0.111182122,0.078,0.108,0.000923802,NA,"","",NA,NA,-0.111182122,0.1147459503189,-0.00962902465893664,0.069,0.078,1,-0.00962902465893664,"non-sig","#00AFBB"
"940","Sfi1",1.63e-11,0.071633335,0.273,0.208,5.67e-07,NA,"","",NA,NA,0.071633335,0.549754365040788,0.009288609866969,0.264,0.273,1,0.009288609866969,"non-sig","#00AFBB"
"941","Sfxn4",2.24e-08,0.057140955,0.122,0.087,0.000779536,NA,"","",NA,NA,0.057140955,0.000719249570309541,-0.0397029939433172,0.1,0.122,1,-0.0397029939433172,"non-sig","#00AFBB"
"942","Sgcz",3.95e-85,-0.362150614,0.891,0.951,1.38e-80,NA,"Prdm1","Prdm1",-0.00022586,1,-0.362150614,5.54991271021485e-21,0.171249310401439,0.916,0.891,1.93508806467061e-16,0.171249310401439,"sig","#E7B800"
"943","Sgsm1",6.64e-09,-0.142352383,0.285,0.321,0.00023143,NA,"","",NA,NA,-0.142352383,1.13701145511159e-06,-0.0899377685250939,0.242,0.285,0.0396441784053757,-0.0899377685250939,"sig","#E7B800"
"944","Sh2d5",4.08e-10,0.08975933,0.23,0.176,1.42e-05,NA,"","",NA,NA,0.08975933,7.74820078528509e-10,-0.0988572197820794,0.178,0.23,2.70156516780535e-05,-0.0988572197820794,"sig","#E7B800"
"945","Sh3bgrl",7.16e-07,0.054304528,0.139,0.106,0.024963085,NA,"","",NA,NA,0.054304528,0.788747645709583,-0.000498858246755385,0.14,0.139,1,-0.000498858246755385,"non-sig","#00AFBB"
"946","Shc3",1.96e-19,-0.175121531,0.402,0.461,6.83e-15,NA,"Klf1","Klf1",-0.001790276,1,-0.175121531,0.115632135960958,-0.00724979379986146,0.416,0.402,1,-0.00724979379986146,"non-sig","#00AFBB"
"947","Shisa4",7.66e-13,-0.132036556,0.49,0.532,2.67e-08,NA,"Sumo1","Sumo1",0.024368639,1,-0.132036556,0.754293510807137,-0.0240048869005611,0.485,0.49,1,-0.0240048869005611,"non-sig","#00AFBB"
"948","Shld2",7.55e-07,0.052620922,0.155,0.119,0.026309334,NA,"","",NA,NA,0.052620922,0.000554866074310066,-0.0541520616519595,0.131,0.155,1,-0.0541520616519595,"non-sig","#00AFBB"
"949","Shroom2",1.54e-07,0.073661243,0.126,0.093,0.005352505,NA,"","",NA,NA,0.073661243,0.372598802084041,-0.0116497552410556,0.133,0.126,1,-0.0116497552410556,"non-sig","#00AFBB"
"950","Sik2",2.49e-11,-0.162278876,0.41,0.445,8.67e-07,NA,"","",NA,NA,-0.162278876,1.05683883724335e-09,-0.126091785949977,0.348,0.41,3.68487997381639e-05,-0.126091785949977,"sig","#E7B800"
"951","Skap1",9.24e-15,-0.084353382,0.061,0.103,3.22e-10,NA,"Rag1","Rag1",0,1,-0.084353382,7.43946440046612e-06,0.0266916734237352,0.085,0.061,0.259391805251052,0.0266916734237352,"non-sig","#00AFBB"
"952","Skil",9.7e-10,-0.102700688,0.189,0.23,3.38e-05,NA,"","",NA,NA,-0.102700688,0.132775912518908,-0.0287910074402788,0.177,0.189,1,-0.0287910074402788,"non-sig","#00AFBB"
"953","Slc15a2",5.23e-07,0.034801467,0.029,0.014,0.018247642,NA,"","",NA,NA,0.034801467,4.3591843802646e-05,-0.0360789649905092,0.016,0.029,1,-0.0360789649905092,"non-sig","#00AFBB"
"954","Slc16a11",1.45e-10,0.08157611,0.274,0.211,5.04e-06,NA,"","",NA,NA,0.08157611,0.0296494428382727,-0.0251233135520267,0.251,0.274,1,-0.0251233135520267,"non-sig","#00AFBB"
"955","Slc16a4",1.04e-08,0.078160762,0.238,0.187,0.000362051,NA,"","",NA,NA,0.078160762,0.0794277162587118,0.0423159635859999,0.249,0.238,1,0.0423159635859999,"non-sig","#00AFBB"
"956","Slc16a7",1.7e-17,-0.160565057,0.564,0.608,5.93e-13,NA,"Trim33","Trim33",-0.016876505,1,-0.160565057,0.00855629886750029,0.0407171157730006,0.577,0.564,1,0.0407171157730006,"non-sig","#00AFBB"
"957","Slc17a7",1.53e-07,-0.075970628,0.798,0.808,0.0053344,NA,"","",NA,NA,-0.075970628,7.72451256290423e-17,-0.183282649278454,0.757,0.798,2.69330579530782e-12,-0.183282649278454,"sig","#E7B800"
"958","Slc18a2",2.6e-11,0.058496904,0.1,0.063,9.06e-07,NA,"","",NA,NA,0.058496904,0.802461028525351,0.00203925904245375,0.098,0.1,1,0.00203925904245375,"non-sig","#00AFBB"
"959","Slc1a2",2.79e-27,-0.17194392,0.763,0.832,9.73e-23,NA,"Chd4","Chd4",0.033009589,1,-0.17194392,8.55578376031038e-07,0.0942862914479798,0.801,0.763,0.0298314512370742,0.0942862914479798,"sig","#E7B800"
"960","Slc1a3",1.47e-11,0.110646513,0.07,0.04,5.12e-07,NA,"","",NA,NA,0.110646513,0.0118800527343101,-0.0538561065010265,0.057,0.07,1,-0.0538561065010265,"non-sig","#00AFBB"
"961","Slc1a6",9.05e-09,0.051937309,0.111,0.077,0.00031546,NA,"","",NA,NA,0.051937309,9.04267833387109e-05,-0.0364478890631591,0.087,0.111,1,-0.0364478890631591,"non-sig","#00AFBB"
"962","Slc25a27",2.74e-08,0.096376594,0.541,0.468,0.000954222,NA,"","",NA,NA,0.096376594,5.17424019473774e-12,-0.150207216959872,0.473,0.541,1.80410232869921e-07,-0.150207216959872,"sig","#E7B800"
"963","Slc2a13",4.62e-15,-0.175857079,0.633,0.664,1.61e-10,NA,"Osr1","Osr1",-0.00748914,1,-0.175857079,7.66086978903989e-17,0.226180901991263,0.68,0.633,2.67111546934454e-12,0.226180901991263,"sig","#E7B800"
"964","Slc38a7",4.8e-07,0.060839412,0.117,0.086,0.016734083,NA,"","",NA,NA,0.060839412,0.0411994387484915,-0.0412727678229074,0.104,0.117,1,-0.0412727678229074,"non-sig","#00AFBB"
"965","Slc38a9",2.3e-11,0.108997903,0.515,0.434,8.04e-07,NA,"","",NA,NA,0.108997903,2.40716940753749e-06,-0.0870070873234201,0.469,0.515,0.0839307757326097,-0.0870070873234201,"non-sig","#00AFBB"
"966","Slc4a7",8.35e-10,0.076042827,0.259,0.202,2.91e-05,NA,"","",NA,NA,0.076042827,0.00319811511089142,-0.0397306117937291,0.233,0.259,1,-0.0397306117937291,"non-sig","#00AFBB"
"967","Slc6a1",3.3e-08,0.109637778,0.088,0.06,0.001149617,NA,"","",NA,NA,0.109637778,0.757878377499686,0.00922051183378281,0.09,0.088,1,0.00922051183378281,"non-sig","#00AFBB"
"968","Slc6a15",7.9e-11,0.083409795,0.264,0.204,2.75e-06,NA,"","",NA,NA,0.083409795,0.0286672550911195,-0.0287669205024491,0.242,0.264,1,-0.0287669205024491,"non-sig","#00AFBB"
"969","Slc9a3r2",1.75e-09,0.041860116,0.074,0.046,6.09e-05,NA,"","",NA,NA,0.041860116,0.0152380538650532,-0.0198073352849675,0.061,0.074,1,-0.0198073352849675,"non-sig","#00AFBB"
"970","Slc9a9",4.87e-30,-0.30120333,0.644,0.694,1.7e-25,NA,"Jun","Jun",-0.052876638,1,-0.30120333,3.65043686828905e-10,0.225940527458909,0.662,0.644,1.27279782286634e-05,0.225940527458909,"sig","#E7B800"
"971","Slco3a1",1.92e-15,0.146039321,0.418,0.331,6.7e-11,NA,"Thap1","Thap1",0.013849179,1,0.146039321,0.00264627980326663,-0.0668407748736731,0.385,0.418,1,-0.0668407748736731,"non-sig","#00AFBB"
"972","Slco5a1",1.27e-06,0.039039266,0.045,0.028,0.044184437,NA,"","",NA,NA,0.039039266,0.0653794918241423,-0.0171889400101278,0.038,0.045,1,-0.0171889400101278,"non-sig","#00AFBB"
"973","Slco6c1",6.32e-07,0.016582625,0.02,0.009,0.022052671,NA,"","",NA,NA,0.016582625,0.104514727867482,-0.00823017524722662,0.016,0.02,1,-0.00823017524722662,"non-sig","#00AFBB"
"974","Slit2",2.07e-98,-0.568030843,0.401,0.562,7.2e-94,NA,"Hoxb4","Hoxb4",0,1,-0.568030843,8.40706881737605e-20,0.235288835277988,0.477,0.401,2.93129268455451e-15,0.235288835277988,"sig","#E7B800"
"975","Slitrk5",5.71e-08,0.059630351,0.279,0.223,0.001990941,NA,"","",NA,NA,0.059630351,0.00308783526770811,-0.0180542958546973,0.249,0.279,1,-0.0180542958546973,"non-sig","#00AFBB"
"976","Smad7",3.67e-14,-0.150704056,0.158,0.21,1.28e-09,NA,"Etv5","Etv5",-0.340766427,8.21491e-45,-0.150704056,6.79416800329686e-05,-0.0557519993952627,0.129,0.158,1,-0.0557519993952627,"non-sig","#00AFBB"
"977","Smc2",1.64e-09,0.071915693,0.142,0.102,5.71e-05,NA,"","",NA,NA,0.071915693,3.83971416531446e-09,-0.0878159835359292,0.102,0.142,0.000133879313802019,-0.0878159835359292,"sig","#E7B800"
"978","Smim4",1.23e-07,0.068719931,0.238,0.189,0.004282828,NA,"","",NA,NA,0.068719931,0.0481270508917186,-0.0244815421801093,0.219,0.238,1,-0.0244815421801093,"non-sig","#00AFBB"
"979","Smoc2",1.1e-17,0.141154313,0.245,0.174,3.85e-13,NA,"Tet2","Tet2",-0.018448944,1,0.141154313,1.4645649309999e-05,-0.0732240760643228,0.207,0.245,0.510649854491735,-0.0732240760643228,"non-sig","#00AFBB"
"980","Smpdl3b",1.36e-13,0.037023688,0.024,0.007,4.75e-09,NA,"Clock","Clock",-0.058462373,1,0.037023688,0.00151303851841299,-0.0157701879675705,0.015,0.024,1,-0.0157701879675705,"non-sig","#00AFBB"
"981","Smurf1",6.6e-12,-0.163465424,0.357,0.4,2.3e-07,NA,"Ezh2","Ezh2",0.034654211,1,-0.163465424,0.0232566750772279,-0.0349038211520309,0.334,0.357,1,-0.0349038211520309,"non-sig","#00AFBB"
"982","Sncb",1.08e-07,0.103261447,0.375,0.314,0.003764144,NA,"","",NA,NA,0.103261447,1.975988108466e-11,-0.135807899577611,0.31,0.375,6.88967773778842e-07,-0.135807899577611,"sig","#E7B800"
"983","Snhg12",4.99e-09,0.064959865,0.143,0.104,0.000173958,NA,"","",NA,NA,0.064959865,2.47821076640552e-05,-0.0712896406422151,0.114,0.143,0.864077747922613,-0.0712896406422151,"non-sig","#00AFBB"
